,tf_occurance,atri_degree_centrality,atri_out_centrality,atri_in_centrality,atri_betweenness_centrality,atri_closeness_centrality,atri_eigenvector_centrality,tri_degree_centrality,tri_out_centrality,tri_in_centrality,tri_betweenness_centrality,tri_closeness_centrality,tri_eigenvector_centrality,lrc_degree_centrality,lrc_out_centrality,lrc_in_centrality,lrc_betweenness_centrality,lrc_closeness_centrality,lrc_eigenvector_centrality,cor_degree_centrality,cor_out_centrality,cor_in_centrality,cor_betweenness_centrality,cor_closeness_centrality,cor_eigenvector_centrality,end_degree_centrality,end_out_centrality,end_in_centrality,end_betweenness_centrality,end_closeness_centrality,end_eigenvector_centrality,per_degree_centrality,per_out_centrality,per_in_centrality,per_betweenness_centrality,per_closeness_centrality,per_eigenvector_centrality,pro_degree_centrality,pro_out_centrality,pro_in_centrality,pro_betweenness_centrality,pro_closeness_centrality,pro_eigenvector_centrality,xyl_degree_centrality,xyl_out_centrality,xyl_in_centrality,xyl_betweenness_centrality,xyl_closeness_centrality,xyl_eigenvector_centrality,phl_degree_centrality,phl_out_centrality,phl_in_centrality,phl_betweenness_centrality,phl_closeness_centrality,phl_eigenvector_centrality,col_degree_centrality,col_out_centrality,col_in_centrality,col_betweenness_centrality,col_closeness_centrality,col_eigenvector_centrality
SCL3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10864745011086474,0.0022172949002217295,0.10643015521064302,0.0,0.0010042727947359431,0.04855990908896634,0.1663286004056795,0.13995943204868155,0.02636916835699797,0.0026797935322152413,0.00031426505476402745,0.07383179373365782,0.18463810930576072,0.08271787296898081,0.10192023633677992,0.008025748822249221,0.0003096639491808033,0.08305049392303401,0.0225,0.0175,0.005,0.0,0.0003290149082667781,0.011605178732345404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13800424628450106,0.021231422505307854,0.11677282377919321,0.09021547635180918,0.0007789798809620902,0.04226526884407288
MYB12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503042596348884,0.4077079107505071,0.04259634888438134,0.0024159369382740483,0.00036458772046151123,0.11703949439992237,0.057607090103397346,0.053175775480059084,0.004431314623338257,0.0012520430370674663,0.00029837644127598336,0.05133193247066869,0.355,0.34500000000000003,0.01,0.014464956195244055,0.0006239213091762724,0.08507557011601966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGA1,3.0,0.5100864553314121,0.30835734870317,0.20172910662824206,0.27379187419833084,0.0008852496560056047,0.11479266929003985,0.14840989399293286,0.08833922261484099,0.06007067137809187,0.0,0.0010096112682795575,0.07062328732444287,0.07317073170731707,0.008869179600886918,0.06430155210643015,0.0,0.0010023047365744454,0.041370720075572305,0.29817444219066935,0.127789046653144,0.17038539553752535,0.0,0.00031430922188887476,0.09342811214060603,0.1358936484490399,0.04874446085672083,0.08714918759231906,6.336692508718415e-05,0.00026464244429727187,0.07213863052975625,0.00375,0.00125,0.0025,0.0,0.00030958279953475175,0.002317974932987983,0.019867549668874173,0.018211920529801324,0.0016556291390728477,0.0,0.00015895564604625833,0.013441251558854091,0.0,0.0,0.0,0.0,0.0,0.0,0.025258323765786454,0.011481056257175661,0.013777267508610792,0.00013988413370811723,0.00020546913970773904,0.01780638633881935,0.13588110403397027,0.03184713375796178,0.1040339702760085,0.0,0.0009746941755148938,0.04274142022912741
HRS1,3.0,0.29394812680115273,0.06916426512968299,0.22478386167146971,0.5180323499525246,0.0006449718123190738,0.08651463810895102,0.24734982332155478,0.08480565371024734,0.1625441696113074,0.012480264641756259,0.000882953757297042,0.08318127103879246,0.0,0.0,0.0,0.0,0.0,0.0,0.09533468559837728,0.058823529411764705,0.036511156186612576,0.010401721664275467,0.0002665551764880838,0.05013057752965305,0.02806499261447563,0.026587887740029542,0.0014771048744460858,0.0,0.00022379200382425588,0.02859511397089871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G61420,3.0,0.377521613832853,0.2622478386167147,0.11527377521613832,0.5603604804184504,0.0008856807046768633,0.09448784248987678,0.06007067137809187,0.03180212014134275,0.028268551236749116,0.0,0.0009682209206831044,0.037699132468899894,0.0,0.0,0.0,0.0,0.0,0.0,0.27180527383367137,0.10344827586206896,0.16835699797160242,0.00011956001912960307,0.0002953016208168654,0.09111955531416527,0.050221565731166914,0.023633677991137372,0.026587887740029542,0.05382911032837178,0.00020454569478080972,0.04062768795473321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP5,3.0,0.6512968299711815,0.377521613832853,0.2737752161383285,0.5650164081891023,0.0009050617766471512,0.12792851597054136,0.09540636042402827,0.04240282685512367,0.053003533568904596,0.0,0.0007813327486630952,0.048928168380180305,0.7738359201773836,0.3436807095343681,0.43015521064301554,0.8868834688346884,0.0015115316979705195,0.14672785170026595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01375,0.01125,0.0025,0.0,0.0003475183269746244,0.007020045953284192,0.009933774834437087,0.008278145695364239,0.0016556291390728477,0.0,0.00015450458905192735,0.007602897493849904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4118895966029724,0.08280254777070063,0.32908704883227174,0.8870397976238876,0.0011433131628471951,0.08814946944457336
AT3G24120,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3793103448275862,0.15821501014198783,0.2210953346855984,0.0007256056333382806,0.000325683994904941,0.10810674543863945,0.09010339734121123,0.05908419497784343,0.0310192023633678,2.6220796587800337e-05,0.0002931133021273489,0.06267957682874432,0.06125,0.04875,0.0125,0.20265331664580724,0.000436713606953048,0.027526004007939777,0.03145695364238411,0.029801324503311258,0.0016556291390728477,0.0,0.00017910109924670838,0.02075934376920786,0.0,0.0,0.0,0.0,0.0,0.0,0.006888633754305396,0.002296211251435132,0.004592422502870264,0.0,0.00015191922776906284,0.006055279300659719,0.0,0.0,0.0,0.0,0.0,0.0
bZIP5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010141987829614604,0.006085192697768763,0.004056795131845842,0.0,0.00018248136691966,0.006447980735577659,0.005908419497784343,0.004431314623338257,0.0014771048744460858,0.0,0.00023591860817708543,0.004965641532317385,0.2575,0.0225,0.23500000000000001,0.0015535043804755944,0.0006027425641226205,0.07665402085332312,0.21357615894039736,0.16225165562913907,0.05132450331125828,0.0002196522904242584,0.00027218705328409937,0.07467458356645205,0.0,0.0,0.0,0.0,0.0,0.0,0.19862227324913892,0.1079219288174512,0.09070034443168772,0.0002071868772846642,0.0003179294698466408,0.07349298404870727,0.0,0.0,0.0,0.0,0.0,0.0
AT5G58900,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014134275618374558,0.007067137809187279,0.007067137809187279,0.0,0.0007064215931881502,0.007847125644618227,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.08519269776876268,0.20892494929006084,0.00041639868731344515,0.00030000471729671273,0.09563684100877372,0.06942392909896603,0.029542097488921715,0.03988183161004431,0.00019010077526155245,0.0002512141096612307,0.04620150451562186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05625717566016074,0.021814006888633754,0.034443168771526984,0.0004420866489832007,0.00023852718646214782,0.034426469403049845,0.0,0.0,0.0,0.0,0.0,0.0
AT3G12977,3.0,0.47550432276657056,0.2132564841498559,0.2622478386167147,0.5669820592693775,0.0008595061825911148,0.10979618410980746,0.17314487632508835,0.038869257950530034,0.13427561837455831,0.0,0.0010219852464447058,0.0788538923894534,0.29711751662971175,0.0066518847006651885,0.29046563192904656,0.0044247351564424735,0.0011295383649581995,0.09805991325849996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5605095541401274,0.055201698513800426,0.505307855626327,0.620133712788544,0.0008386770647817553,0.10366412725550173
TCP14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1975,0.0125,0.185,0.0024968710888610764,0.0004799423409628525,0.06764585797687403,0.9271523178807947,0.15728476821192053,0.7698675496688742,0.010296201113637113,0.0002931051438221194,0.14219516963927836,0.0,0.0,0.0,0.0,0.0,0.0,0.20436280137772675,0.09184845005740529,0.11251435132032148,0.000149121765179408,0.00031172542292265794,0.07365427031486836,0.0,0.0,0.0,0.0,0.0,0.0
SOM,3.0,0.02593659942363112,0.005763688760806916,0.020172910662824207,0.0,0.0004803181740261772,0.010940583785662926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4543610547667343,0.4503042596348884,0.004056795131845842,0.00023912003825920613,0.0003465252025631209,0.11758112950493213,0.12850812407680945,0.054652880354505176,0.07385524372230429,0.11589810598445982,0.00028512367911759037,0.06490403402936006,0.40875,0.38875,0.02,0.18339643304130163,0.0006350512858127342,0.09002761846344887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYBR1,3.0,0.017291066282420747,0.002881844380403458,0.01440922190201729,0.0,0.0004420232308182487,0.00955332776473347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08924949290060852,0.08519269776876268,0.004056795131845842,7.420966704596052e-05,0.00028647156612092087,0.04834550290231904,0.016248153618906944,0.010339734121122601,0.005908419497784343,0.0,0.00023156061210717675,0.017534129773549765,0.11625,0.04875,0.0675,0.0,0.00045091590282189426,0.04327760247077893,0.048013245033112585,0.029801324503311258,0.018211920529801324,0.0012218158654849374,0.00022014331621677985,0.030285628078909645,0.0,0.0,0.0,0.0,0.0,0.0,0.022962112514351322,0.013777267508610792,0.009184845005740528,0.00015572007337318712,0.00021557432545133998,0.01659169533546118,0.0,0.0,0.0,0.0,0.0,0.0
ZFP6,3.0,0.6109510086455331,0.33429394812680113,0.27665706051873196,0.5955506321733771,0.000896113455614783,0.11989078640237227,0.13780918727915195,0.06007067137809187,0.07773851590106007,0.0,0.0009214598379368818,0.0639511451789553,0.082039911308204,0.07760532150776053,0.004434589800443459,4.434589800443459e-05,0.001145795283565283,0.04618740458835606,0.25963488843813387,0.13590263691683568,0.12373225152129817,0.0,0.0003161247393321539,0.08625188745806706,0.12850812407680945,0.04579025110782866,0.08271787296898081,5.8996792322550765e-05,0.0002560020107403922,0.06989238739244524,0.00375,0.00125,0.0025,0.0,0.0002397087367177589,0.002185187153875065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1040339702760085,0.09341825902335456,0.010615711252653927,0.0,0.001054310364446656,0.035557137690001794
HAG5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006085192697768763,0.004056795131845842,0.002028397565922921,8.24551856066228e-06,0.00015671850492148475,0.004871667968979704,0.020679468242245203,0.014771048744460858,0.005908419497784343,3.496106211706712e-05,0.00021336951413619977,0.01986172035472599,0.02625,0.025,0.00125,0.0,0.00039492656021042826,0.01391509058570347,0.014900662251655629,0.008278145695364239,0.006622516556291391,0.002528746993509275,0.00017781044664645981,0.0109329700148758,0.0,0.0,0.0,0.0,0.0,0.0,0.021814006888633754,0.009184845005740528,0.012629161882893227,0.0,0.00019892134741347198,0.015362093745318313,0.0,0.0,0.0,0.0,0.0,0.0
HB40,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30375,0.08375,0.22,0.0025391113892365455,0.0005898360320680229,0.07790729118651,0.03642384105960265,0.033112582781456956,0.0033112582781456954,2.74565363030323e-06,0.00019485609720171036,0.024822734771057852,0.0,0.0,0.0,0.0,0.0,0.0,0.7416762342135477,0.40642939150401836,0.33524684270952926,0.019321166053024003,0.00034776182185123174,0.13720143527576784,0.0,0.0,0.0,0.0,0.0,0.0
LBD38,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004431314623338257,0.0029542097488921715,0.0014771048744460858,0.0,0.00018816827008575119,0.003746263623198894,0.25,0.085,0.165,0.010600750938673341,0.0005466304328793387,0.07000715131973988,0.15066225165562913,0.1291390728476821,0.02152317880794702,5.49130726060646e-06,0.00026049295445004073,0.06311632143645204,0.0,0.0,0.0,0.0,0.0,0.0,0.06314580941446614,0.03673938002296211,0.02640642939150402,0.0008538210802750175,0.0002707961750845183,0.03668844478272361,0.0,0.0,0.0,0.0,0.0,0.0
AT2G34140,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050997782705099776,0.04878048780487805,0.0022172949002217295,0.0,0.001169838062883657,0.03105790911354996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55125,0.2025,0.34875,0.012596996245306634,0.0005872292579521103,0.10017626404986578,0.33774834437086093,0.26655629139072845,0.07119205298013245,0.2764131879235171,0.0002924797261466386,0.09356019176587461,0.0,0.0,0.0,0.0,0.0,0.0,0.1148105625717566,0.06888633754305397,0.045924225028702644,0.0018303706929543265,0.000298564155807748,0.055408430273703346,0.10615711252653928,0.08917197452229299,0.016985138004246284,0.0,0.0009405408442610932,0.035346465255066295
AT1G12440,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028397565922920892,0.002028397565922921,0.02636916835699797,8.24551856066228e-06,0.00021822776084367385,0.01891063480034994,0.03692762186115214,0.03249630723781389,0.004431314623338257,0.0,0.0002404040682716357,0.03207590949447392,0.16625,0.04625,0.12,0.24876408010012516,0.0004271763247186092,0.048163230527539944,0.8261589403973509,0.26986754966887416,0.5562913907284768,7.687830164849044e-05,0.0003015257625546563,0.13049085420408446,0.44776119402985076,0.44029850746268656,0.007462686567164179,0.0,0.0010293127353500336,0.10158771594061097,0.11710677382319173,0.05051664753157291,0.06659012629161883,0.0,0.0002826761486745709,0.05387941043697794,0.0,0.0,0.0,0.0,0.0,0.0
AT2G28810,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42625,0.105,0.32125,0.5855225281602002,0.0006107870075197039,0.09044097628949513,0.30960264900662254,0.15066225165562913,0.15894039735099338,7.413264801818721e-05,0.0002651091729664241,0.0846787416196563,0.0,0.0,0.0,0.0,0.0,0.0,0.582089552238806,0.3340987370838117,0.24799081515499427,0.004026287659844016,0.00034449855438015354,0.12626666195818234,0.0,0.0,0.0,0.0,0.0,0.0
AT5G50010,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010339734121122601,0.005908419497784343,0.004431314623338257,0.0,0.0002276903629576922,0.010218861609303697,0.16375,0.03125,0.1325,0.16105913642052566,0.0004200218174697617,0.0566252963011251,0.4867549668874172,0.059602649006622516,0.4271523178807947,1.647392178181938e-05,0.00025634404556076044,0.11483673736642076,0.0,0.0,0.0,0.0,0.0,0.0,0.03673938002296211,0.016073478760045924,0.02066590126291619,0.0001662773664832337,0.00022725480163745526,0.023535782532260987,0.0,0.0,0.0,0.0,0.0,0.0
AT2G28710,3.0,0.7204610951008645,0.28530259365994237,0.43515850144092216,0.9494594459529243,0.0008402075796444113,0.1278489884697327,0.14487632508833923,0.04240282685512367,0.10247349823321554,0.0035335689045936395,0.0009463764767422418,0.061805792535070535,0.05321507760532151,0.015521064301552107,0.037694013303769404,0.0017147080561714708,0.000986398768504064,0.03034438179235612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHL1,3.0,0.02593659942363112,0.020172910662824207,0.005763688760806916,0.0,0.0005259082886124346,0.012326831820506291,0.06007067137809187,0.05653710247349823,0.0035335689045936395,0.0,0.0008206177734520049,0.03709400328280204,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.02636916835699797,0.15010141987829614,0.0,0.0002796417127901366,0.0783482215121085,0.04283604135893649,0.0310192023633678,0.011816838995568686,7.647732338108433e-05,0.00024821927840860215,0.035962605757672926,0.0175,0.00375,0.01375,0.0,0.0004669173722439863,0.007436192268432552,0.10596026490066225,0.0695364238410596,0.03642384105960265,1.372826815151615e-05,0.00022634628810970424,0.04787755522972557,0.0,0.0,0.0,0.0,0.0,0.0,0.060849598163031,0.022962112514351322,0.03788748564867968,0.0018132150916505007,0.00024254422671732558,0.03689073352359387,0.0,0.0,0.0,0.0,0.0,0.0
DAG1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515,0.10375000000000001,0.41125,0.2742975594493116,0.0005749295826037956,0.1005453724027655,0.9437086092715232,0.2582781456953642,0.6854304635761589,0.0012602550163091826,0.0003015240710434831,0.1395283441748736,0.0,0.0,0.0,0.0,0.0,0.0,0.28243398392652125,0.16417910447761194,0.1182548794489093,0.0003681855972128746,0.00032921428729719925,0.09107138528293565,0.0,0.0,0.0,0.0,0.0,0.0
BZIP9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.145,0.28500000000000003,0.86,0.42405193992490614,0.0006746769826716278,0.11752425574661088,1.586092715231788,1.0016556291390728,0.5844370860927153,0.5137172855369949,0.0003278810218207893,0.14751651765829882,0.0,0.0,0.0,0.0,0.0,0.0,1.6923076923076923,0.8450057405281286,0.8473019517795637,0.058137693495387784,0.00035821362811367947,0.16629968611403909,0.0,0.0,0.0,0.0,0.0,0.0
SGR5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2975,0.1225,0.17500000000000002,0.4658041301627034,0.0005518009444880957,0.07628312466281433,0.13741721854304637,0.057947019867549666,0.07947019867549669,1.098261452121292e-05,0.00021649880862605796,0.055399142273435446,0.0,0.0,0.0,0.0,0.0,0.0,0.0711825487944891,0.04362801377726751,0.027554535017221583,0.00010029428454544255,0.00027724763835249933,0.041081763455235475,0.0,0.0,0.0,0.0,0.0,0.0
DOF2.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44875,0.2025,0.24625,0.4916505006257822,0.0006092300046144707,0.09096029117476856,0.04966887417218543,0.029801324503311258,0.019867549668874173,0.00017023052507880027,0.00022345510605077098,0.03117619132217274,0.0,0.0,0.0,0.0,0.0,0.0,0.18484500574052815,0.1182548794489093,0.06659012629161883,0.0002718502975836995,0.00032232857036437295,0.07493722973292329,0.0,0.0,0.0,0.0,0.0,0.0
AT1G61660,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61875,0.34750000000000003,0.27125,0.5434574468085106,0.0005666441541989773,0.09952355909128151,0.33278145695364236,0.07119205298013245,0.26158940397350994,0.1724847067092792,0.0002920979378368032,0.09268998918296525,0.0,0.0,0.0,0.0,0.0,0.0,0.09873708381171067,0.0539609644087256,0.04477611940298508,2.243424785884899e-05,0.0002839058809881428,0.04902019144451987,0.0,0.0,0.0,0.0,0.0,0.0
AT1G29160,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208425720620843,0.026607538802660754,0.03547671840354767,0.0,0.0011558462880891024,0.0337265237533759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74625,0.24875,0.4975,0.5484167709637046,0.000599803716991901,0.10972421556113007,0.5910596026490066,0.3526490066225166,0.23841059602649006,0.025817381085741272,0.00030441964134708324,0.11422764922267518,0.0,0.0,0.0,0.0,0.0,0.0,0.5648679678530425,0.34328358208955223,0.22158438576349024,0.020110323712999985,0.00034492624965269637,0.1267134376980978,0.06794055201698514,0.014861995753715499,0.05307855626326964,0.0,0.0007841577769558795,0.022716963035343454
AT1G01640,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.019955654101995565,0.004434589800443459,0.0,0.0007271630698410135,0.017155035212711323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.11625,0.07875,0.5773623279098873,0.0005008619694248965,0.05920748725403231,0.2367549668874172,0.13410596026490065,0.10264900662251655,6.0404379866671064e-05,0.00027306319546341703,0.0730733655225598,0.0,0.0,0.0,0.0,0.0,0.0,0.09414466130884042,0.03788748564867968,0.05625717566016074,7.917969832534938e-06,0.0002723665640109183,0.0490365916662116,0.04246284501061571,0.03397027600849257,0.008492569002123142,0.0,0.0008835017436088153,0.01785218688312875
TLP1,3.0,0.06340057636887608,0.020172910662824207,0.04322766570605187,0.0,0.0005821034499461802,0.029780012802153304,0.06007067137809187,0.038869257950530034,0.021201413427561835,0.0,0.0009398310653874957,0.03812679413074077,0.026607538802660754,0.024390243902439025,0.0022172949002217295,0.0,0.0010489580939529708,0.020457885280056196,0.038539553752535496,0.034482758620689655,0.004056795131845842,0.0,0.0002599177559553641,0.023174298745445007,0.029542097488921715,0.016248153618906944,0.013293943870014771,6.555199146950084e-06,0.0002702052405678427,0.02769614125033839,0.03125,0.005,0.02625,0.00125,0.0003651013372007382,0.016016335973596346,0.02152317880794702,0.019867549668874173,0.0016556291390728477,0.0,0.00016761916762523136,0.014583670892689827,0.0,0.0,0.0,0.0,0.0,0.0,0.05281285878300804,0.02870264064293915,0.024110218140068886,3.43112026076514e-05,0.0002576537885428455,0.03183130329018164,0.010615711252653927,0.004246284501061571,0.006369426751592357,0.0,0.0005108159280324361,0.0045877188553111355
DOF2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15821501014198783,0.1460446247464503,0.012170385395537525,8.24551856066228e-06,0.00032052735463803164,0.07127859849055676,0.3870014771048745,0.09453471196454949,0.292466765140325,0.00924938599634657,0.00030199978237971674,0.13574381271797725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8059701492537313,0.34328358208955223,0.4626865671641791,0.44372124340702507,0.0008737383162601554,0.13273974597107832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IAA18,3.0,0.04610951008645533,0.020172910662824207,0.02593659942363112,0.0,0.0005408931526148206,0.020907193245006766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008113590263691683,0.006085192697768763,0.002028397565922921,0.0,0.00021067318059286155,0.006447980735577659,0.08124076809453472,0.03988183161004431,0.041358936484490405,6.555199146950084e-06,0.0002536991196938845,0.05743250270272252,0.17875,0.07625,0.10250000000000001,0.00042240300375469335,0.000472002032012239,0.05649414270472223,0.20033112582781457,0.024834437086092714,0.17549668874172186,0.0,0.0002705369392301676,0.0730865952990919,0.022388059701492536,0.022388059701492536,0.0,0.0,0.00033784302059037955,0.007136379765546786,0.06659012629161883,0.03214695752009185,0.034443168771526984,0.00019530992253586179,0.00026533291637821356,0.036894797279972184,0.0,0.0,0.0,0.0,0.0,0.0
ILR3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018255578093306288,0.004056795131845842,0.014198782961460446,0.0,0.00019772247028616974,0.011821731749855078,0.022156573116691287,0.014771048744460858,0.007385524372230429,4.37013276463339e-06,0.00020472438665970053,0.021177052554587947,0.0275,0.02125,0.00625,0.0,0.00041549259340846174,0.013241472878693575,0.05132450331125828,0.0347682119205298,0.016556291390728478,8.23696089090969e-06,0.00019657265369057192,0.029474913336028512,0.0,0.0,0.0,0.0,0.0,0.0,0.06544202066590127,0.024110218140068886,0.04133180252583238,0.0009422384100716576,0.0002443194315779541,0.03919730666717025,0.07430997876857749,0.05732484076433121,0.016985138004246284,0.0,0.0009685781042930077,0.028267282440023297
DAR2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40875,0.17250000000000001,0.23625000000000002,0.6121198372966208,0.0005447015356481799,0.0873918400240836,0.041390728476821195,0.039735099337748346,0.0016556291390728477,2.4710882672729072e-05,0.00019707630702325718,0.026243946361733866,0.0,0.0,0.0,0.0,0.0,0.0,0.9678530424799082,0.5051664753157291,0.4626865671641791,0.04710928118030537,0.00035060967585869474,0.1480897445516231,0.0,0.0,0.0,0.0,0.0,0.0
