,name,degree_all,degree_in,degree_out,clustering_coefficient,clustering_coefficient_weighted,degree_centrality_all,degree_centrality_in,degree_centrality_out,betweenness_centrality,closeness_centrality,eigenvector_centrality,page_rank,assortative_coefficient,average_path_length,community_random_walk,module,connectivity,participation,role,cluster
AT4G36990,HSFB1,35,0,35,0.0252100840336134,0.0221599887586155,0.0198976691301876,0.0,0.0198976691301876,0,5.07754761760353e-07,0.0879549089447452,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,0.318596058522868,0.591020408163265,Peripheral,Transition Domain_Xylem
AT2G02740,WHY3,8,0,8,0.0,0.0,0.0045480386583286,0.0,0.0045480386583286,0,3.2448989409572394e-07,0.0173429847930611,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,-0.7897480720396779,0.625,Connector,Transition Domain_Xylem
AT2G23380,CLF,79,0,79,0.00941252839987017,0.00854410781395762,0.0449118817509949,0.0,0.0449118817509949,0,5.095768635526629e-07,0.222935731778397,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,3,1.3314411620078,0.646691235378946,Connector,Transition Domain_Xylem
AT1G33280,BRN1,14,0,14,0.010989010989011,0.009468313166959091,0.00795906765207504,0.0,0.00795906765207504,0,5.07754060413547e-07,0.0480320415455889,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,-0.6512050557193599,0.6428571428571429,Connector,Transition Domain_Xylem
AT2G41710,AT2G41710,3,0,3,0.0,0.0,0.0017055144968732199,0.0,0.0017055144968732199,0,3.23565951179524e-07,0.0405481510544405,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,-0.726483148459942,0.444444444444444,Peripheral,Transition Domain_Xylem
AT1G76870,AT1G76870,22,0,22,0.00865800865800866,0.00885961288079032,0.0125071063104036,0.0,0.0125071063104036,0,5.07300370080054e-07,0.0624568392401464,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,-0.0970329904380865,0.549586776859504,Peripheral,Transition Domain_Xylem
AT1G68810,BHLH30,139,68,71,0.0695443645083933,0.0869041156813163,0.0790221716884593,0.0386583285957931,0.0403638430926663,19830,5.06849554352361e-07,0.582262729867715,0.00116217455575047,-0.11752597540063901,3.2641323576712797,1,3,3.1268037200380294,0.6486968144352869,Connector Hub,Transition Domain_Xylem
AT1G77200,ERF037,43,0,43,0.0121816168327796,0.0124062933851698,0.0244457077885162,0.0,0.0244457077885162,0,5.07300451337778e-07,0.166306921302523,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,3,0.23105765869894798,0.670632774472688,Connector,Transition Domain_Xylem
AT3G06590,BHLH148,5,0,5,0.0,0.0,0.00284252416145537,0.0,0.00284252416145537,0,3.23934895062259e-07,0.0485311970537857,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,3,-0.637666159702779,0.32,Peripheral,Transition Domain_Xylem
AT3G28920,ZHD9,133,0,133,0.0213032581453634,0.0201771276038486,0.0756111426947129,0.0,0.0756111426947129,0,5.100345352082889e-07,0.499493672649808,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,3,3.3005484837183796,0.618915710328453,Connector Hub,Transition Domain_Xylem
AT1G26960,ATHB-23,116,3,113,0.0191904047976012,0.0169144362040569,0.0659465605457646,0.0017055144968732199,0.0642410460488914,593,5.08664128260585e-07,0.367970874230788,0.00039110359425714,-0.11752597540063901,3.2641323576712797,1,1,3.1587278930893903,0.646105826397147,Connector Hub,Transition Domain_Xylem
AT1G68130,IDD14,89,0,89,0.0342185903983657,0.0360030958182146,0.0505969300739056,0.0,0.0505969300739056,0,5.10951709260518e-07,0.281261385533531,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,4,2.9054246671203305,0.6928418129024111,Connector Hub,Transition Domain_Xylem
AT5G10030,TGA4,14,0,14,0.0,0.0,0.00795906765207504,0.0,0.00795906765207504,0,3.2560561250850303e-07,0.0512714616634316,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,-0.37411902307872297,0.408163265306122,Peripheral,Transition Domain_Xylem
AT1G21910,ERF012,27,0,27,0.00854700854700855,0.007346281352498821,0.015349630471859,0.0,0.015349630471859,0,5.10032364186477e-07,0.0836653833557554,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,3,0.173142737472167,0.5185185185185189,Peripheral,Transition Domain_Xylem
AT3G04850,TCX4,30,0,30,0.009195402298850571,0.0111575278907393,0.0170551449687322,0.0,0.0170551449687322,0,5.155863759073189e-07,0.0517440408077733,0.000379196169021823,-0.11752597540063901,3.2641323576712797,2,0,0.92151743845081,0.571111111111111,Peripheral,Transition Domain_Xylem
AT4G02020,EZA1,87,0,87,0.0200481154771451,0.0173240253674125,0.0494599204093235,0.0,0.0494599204093235,0,5.09120346843946e-07,0.29748962935106704,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,2.74309884412843,0.548289073853878,Connector Hub,Transition Domain_Xylem
AT1G32330,HSFA1D,82,0,82,0.0174646190906354,0.0203738866402285,0.0466173962478681,0.0,0.0466173962478681,0,5.0911935532411e-07,0.268068117813111,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,3,1.91059037427562,0.5832837596668651,Peripheral,Transition Domain_Xylem
AT1G49010,AT1G49010,13,0,13,0.0256410256410256,0.0195644147727052,0.007390562819783971,0.0,0.007390562819783971,0,5.073006649334121e-07,0.0488569745585798,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,-0.21148296505033198,0.6035502958579879,Peripheral,Transition Domain_Xylem
AT5G18270,ANAC087,1,0,1,0.0,0.0,0.000568504832291074,0.0,0.000568504832291074,0,3.2319784633762495e-07,0.000713541082392091,0.000379196169021823,-0.11752597540063901,3.2641323576712797,3,0,-0.8294831851418639,0.0,Ultra peripheral,Transition Domain_Xylem
AT1G18860,WRKY61,38,0,38,0.009957325746799429,0.00944216809815557,0.0216031836270608,0.0,0.0216031836270608,0,5.08663496844194e-07,0.0849345122817612,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,0.734225107483823,0.498614958448753,Peripheral,Transition Domain_Xylem
AT2G31070,TCP10,58,0,58,0.0175438596491228,0.0185330647962577,0.0329732802728823,0.0,0.0329732802728823,0,5.08663994145028e-07,0.161815984758371,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,0.872768123804141,0.661712247324614,Connector,Transition Domain_Xylem
AT5G40330,MYB23,31,0,31,0.0129032258064516,0.0143796627472934,0.0176236498010233,0.0,0.0176236498010233,0,5.09575627923252e-07,0.0896349671518973,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,0.45713907484318705,0.4661810613943811,Peripheral,Transition Domain_Xylem
AT1G29280,WRKY65,55,0,55,0.0175084175084175,0.018255191295988,0.0312677657760091,0.0,0.0312677657760091,0,5.095764636837849e-07,0.166851568244169,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,1.3335175851785,0.6783471074380172,Connector,Transition Domain_Xylem
AT5G06839,TGA10,14,0,14,0.010989010989011,0.00895704081139776,0.00795906765207504,0.0,0.00795906765207504,0,5.07752224453215e-07,0.0573402867754061,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,-0.41748303841417606,0.6938775510204079,Connector,Transition Domain_Xylem
AT1G29950,BHLH144,49,42,7,0.0612244897959184,0.0933081476200684,0.0278567367822627,0.0238772029562251,0.00397953382603752,5668,5.06848471498571e-07,0.278622696617514,0.000900667017623194,-0.11752597540063901,3.2641323576712797,1,0,1.02451747513273,0.6853779990946129,Connector,Transition Domain_Xylem
AT3G28910,MYB30,27,0,27,0.0227920227920228,0.0214402679137554,0.015349630471859,0.0,0.015349630471859,0,5.0730132177458e-07,0.105120045444674,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,0.0415100258822318,0.587105624142661,Peripheral,Transition Domain_Xylem
AT2G22430,ATHB-6,30,2,28,0.0275862068965517,0.0318116666039845,0.0170551449687322,0.00113700966458215,0.0159181353041501,1042,5.0730127463519e-07,0.0750859403281127,0.00040884933780757903,-0.11752597540063901,3.2641323576712797,1,0,0.30351721835927803,0.6911111111111109,Connector,Transition Domain_Xylem
AT1G74930,ERF018,21,3,18,0.20952380952381,0.310486568907521,0.0119386014781126,0.0017055144968732199,0.0102330869812393,806,5.06848453035808e-07,0.0584185580089584,0.000421177311653903,-0.11752597540063901,3.2641323576712797,1,1,-0.37411902307872297,0.635,Connector,Transition Domain_Xylem
AT1G79180,ATMYB63,25,0,25,0.0,0.0,0.0142126208072769,0.0,0.0142126208072769,0,3.2786022521381605e-07,0.0868904316746931,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,0.0975171449954339,0.6816,Connector,Transition Domain_Xylem
AT3G54340,AP3,107,4,103,0.0343854699347558,0.0317585493931694,0.060830017055145,0.0022740193291643,0.0585559977259807,10138,5.068498535975001e-07,0.336372226812075,0.00039414839826107595,-0.11752597540063901,3.2641323576712797,1,1,3.2972709094097103,0.584015663937345,Connector Hub,Transition Domain_Xylem
AT1G01720,NAC002,54,10,44,0.0936408106219427,0.142440962560166,0.030699260943718,0.00568504832291074,0.0250142126208073,5428,5.06849089547525e-07,0.16094776249422002,0.0006177635138751759,-0.11752597540063901,3.2641323576712797,1,1,0.803496615643982,0.588541666666667,Peripheral,Transition Domain_Xylem
AT2G01430,ATHB-17,11,0,11,0.0,0.0,0.00625355315520182,0.0,0.00625355315520182,0,3.25046796650739e-07,0.060650003742285005,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,-0.31448300173225396,0.611570247933884,Peripheral,Transition Domain_Xylem
AT3G25890,ERF119,33,0,33,0.0321969696969697,0.0362246200620798,0.0187606594656055,0.0,0.0187606594656055,0,5.095761687936321e-07,0.0851545214247933,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,4,1.05530025050631,0.65564738292011,Connector,Transition Domain_Xylem
AT4G36740,HB-5,53,0,53,0.0682148040638607,0.0747654396314197,0.0301307561114269,0.0,0.0301307561114269,0,5.10951646311297e-07,0.17453072121038002,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,1.53951765854234,0.6550373798504809,Connector,Transition Domain_Xylem
AT4G17460,HAT1,78,18,60,0.0762570762570763,0.0781850528377,0.0443433769187038,0.0102330869812393,0.0341102899374645,10778,5.06849087623505e-07,0.232533179955118,0.0006193926597087019,-0.11752597540063901,3.2641323576712797,1,4,2.73723153833724,0.7264,Connector Hub,Transition Domain_Xylem
AT5G16770,AtMYB9,11,0,11,0.0,0.0,0.00625355315520182,0.0,0.00625355315520182,0,3.2504679692769604e-07,0.046744286292427,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,3,-0.46392139602243393,0.5123966942148761,Peripheral,Transition Domain_Xylem
AT4G24470,ZIM,29,1,28,0.0,0.0,0.0164866401364412,0.000568504832291074,0.0159181353041501,28,3.2823903817857597e-07,0.100549966487561,0.000441022285250189,-0.11752597540063901,3.2641323576712797,1,3,-0.174346789888524,0.6920332936979791,Connector,Transition Domain_Xylem
AT5G08520,SRM1,31,0,31,0.0129032258064516,0.00988518123298186,0.0176236498010233,0.0,0.0176236498010233,0,5.086639140295121e-07,0.10956112558439801,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,0.509517291723122,0.6118626430801251,Peripheral,Transition Domain_Xylem
AT1G06850,AtbZIP52,54,0,54,0.0272536687631027,0.0272677485788886,0.030699260943718,0.0,0.030699260943718,0,5.08209101173742e-07,0.17711261137709197,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,4,1.7280727656386798,0.746227709190672,Connector,Transition Domain_Xylem
AT5G02840,RVE4,48,1,47,0.0301418439716312,0.0281631064153072,0.0272882319499716,0.000568504832291074,0.0267197271176805,484,5.08208912557203e-07,0.164733117394034,0.000390874863502302,-0.11752597540063901,3.2641323576712797,1,1,0.318596058522868,0.6640625,Connector,Transition Domain_Xylem
AT3G48160,E2FE,41,0,41,0.0073170731707317095,0.00893623945268317,0.0233086981239341,0.0,0.0233086981239341,0,5.19830585674251e-07,0.0534138657546639,0.000379196169021823,-0.11752597540063901,3.2641323576712797,2,0,2.3635179519977205,0.37120761451516904,Peripheral,Transition Domain_Xylem
AT5G16820,HSFA1B,51,0,51,0.0384313725490196,0.0439663996550636,0.0289937464468448,0.0,0.0289937464468448,0,5.0820952628871e-07,0.16344562625709902,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,4,1.2234933792893998,0.7474048442906579,Connector,Transition Domain_Xylem
AT1G19350,BES1,31,0,31,0.0473118279569893,0.0562143972289841,0.0176236498010233,0.0,0.0176236498010233,0,5.077551509087301e-07,0.10370801087557198,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,4,0.21433460659084302,0.726326742976067,Connector,Transition Domain_Xylem
AT3G48430,REF6,24,0,24,0.0181159420289855,0.0152795788230345,0.0136441159749858,0.0,0.0136441159749858,0,5.082074508145001e-07,0.0892445666704957,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,0.20051718167735602,0.6076388888888891,Peripheral,Transition Domain_Xylem
AT5G15150,HAT7,41,0,41,0.0134146341463415,0.0135042008031078,0.0233086981239341,0.0,0.0233086981239341,0,5.08663914759741e-07,0.11531760179966802,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,0.872768123804141,0.49732302201070794,Peripheral,Transition Domain_Xylem
AT5G08790,NAC081,85,57,28,0.0798319327731093,0.125895961229732,0.0483229107447413,0.0324047754405912,0.0159181353041501,6885,5.06848599069806e-07,0.19041853906661801,0.00147546233536526,-0.11752597540063901,3.2641323576712797,1,1,2.53528431964796,0.494082840236686,Connector Hub,Transition Domain_Xylem
AT3G16770,RAP2-3,22,0,22,0.0,0.0,0.0125071063104036,0.0,0.0125071063104036,0,5.07753208698684e-07,0.0852359767360414,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,-0.304847514918564,0.615702479338843,Peripheral,Transition Domain_Xylem
AT1G80730,ZFP1,2,0,2,0.0,0.0,0.00113700966458215,0.0,0.00113700966458215,0,3.23381794566471e-07,0.0077716322160958405,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,4,-0.626631037324622,0.5,Peripheral,Transition Domain_Xylem
AT1G68670,HHO2,18,0,18,0.0,0.0,0.0102330869812393,0.0,0.0102330869812393,0,5.07300453876565e-07,0.060203937395880994,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,-0.00548289168648797,0.648148148148148,Connector,Transition Domain_Xylem
AT2G45050,GATA2,36,0,36,0.0174603174603175,0.0156607259107673,0.0204661739624787,0.0,0.0204661739624787,0,5.082091267128451e-07,0.13923314542547302,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,0.509517291723122,0.671296296296296,Connector,Transition Domain_Xylem
AT5G43250,NF-YC13,16,0,16,0.0,0.0,0.009096077316657191,0.0,0.009096077316657191,0,3.25979224132744e-07,0.0190630547896574,0.000379196169021823,-0.11752597540063901,3.2641323576712797,2,0,0.30351721835927803,0.375,Peripheral,Transition Domain_Xylem
AT1G08810,MYB60,7,0,7,0.0952380952380952,0.057646048266410996,0.00397953382603752,0.0,0.00397953382603752,0,5.07300985782059e-07,0.028744341734756,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,-0.5204830750960979,0.5714285714285711,Peripheral,Transition Domain_Xylem
AT1G53910,RAP2-12,96,29,67,0.0401315789473684,0.0542929212918268,0.0545764638999431,0.0164866401364412,0.038089823763502,15903,5.06849021868969e-07,0.31201817644059804,0.00107209945461963,-0.11752597540063901,3.2641323576712797,1,4,3.24181092468652,0.7388137356919872,Connector Hub,Transition Domain_Xylem
AT2G38090,AT2G38090,29,0,29,0.0566502463054187,0.0670384397222423,0.0164866401364412,0.0,0.0164866401364412,0,5.073017126609221e-07,0.10246257308702802,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,0.0415100258822318,0.6135552913198571,Peripheral,Transition Domain_Xylem
AT1G62300,WRKY6,57,2,55,0.0845864661654135,0.09605971630690198,0.0324047754405912,0.00113700966458215,0.0312677657760091,856,5.09120172403173e-07,0.12990778103230302,0.00044697927423198203,-0.11752597540063901,3.2641323576712797,1,1,1.4269401890854099,0.5515543244075101,Peripheral,Transition Domain_Xylem
AT5G22220,E2FB,43,0,43,0.0,0.0,0.0244457077885162,0.0,0.0244457077885162,0,3.31301304477426e-07,0.15006901136714199,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,1.23051754849658,0.5440778799351,Peripheral,Transition Domain_Xylem
AT3G18400,anac058,30,0,30,0.0183908045977011,0.0245662934729808,0.0170551449687322,0.0,0.0170551449687322,0,5.07751836526773e-07,0.14066016581932098,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,0.30351721835927803,0.66,Connector,Transition Domain_Xylem
AT1G72050,TFIIIA,39,0,39,0.0040485829959514205,0.00339582420295295,0.0221716884593519,0.0,0.0221716884593519,0,5.08661962516996e-07,0.139234616529922,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,0.803496615643982,0.46416831032215605,Peripheral,Transition Domain_Xylem
AT1G76510,AT1G76510,52,0,52,0.0316742081447964,0.0305594480431114,0.0295622512791359,0.0,0.0295622512791359,0,5.09576775623266e-07,0.22458437631159303,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,0.7155173650869661,0.7226331360946741,Connector,Transition Domain_Xylem
AT5G62430,CDF1,84,0,84,0.00631095811818703,0.007091924023832821,0.0477544059124503,0.0,0.0477544059124503,0,5.08663974101384e-07,0.22627853847177698,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,2.05451784195195,0.7032312925170071,Connector,Transition Domain_Xylem
AT2G31180,MYB14,2,0,2,0.0,0.0,0.00113700966458215,0.0,0.00113700966458215,0,3.23381794693263e-07,0.0196907618583987,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,-0.8294831851418639,0.5,Peripheral,Transition Domain_Xylem
AT3G12250,TGA6,26,0,26,0.0,0.0,0.0147811256395679,0.0,0.0147811256395679,0,3.2786023226065604e-07,0.0519053052598165,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,0.818517401768888,0.520710059171598,Peripheral,Transition Domain_Xylem
AT1G71260,WHY2,17,9,8,0.0882352941176471,0.107348571312488,0.00966458214894827,0.00511654349061967,0.0045480386583286,51,3.24489890801209e-07,0.0745552458228134,0.0006523474760630599,-0.11752597540063901,3.2641323576712797,1,1,-0.304847514918564,0.5190311418685121,Peripheral,Transition Domain_Xylem
AT1G25550,HHO3,57,0,57,0.0081453634085213,0.0100201784561112,0.0324047754405912,0.0,0.0324047754405912,0,5.08662287304138e-07,0.168788674188811,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,3,0.578547186059639,0.674053554939982,Connector,Transition Domain_Xylem
AT3G28730,SSRP1,32,0,32,0.0342741935483871,0.0390568374201501,0.0181921546333144,0.0,0.0181921546333144,0,5.0866426208517e-07,0.0891147072486474,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,0.110781534042391,0.591796875,Peripheral,Transition Domain_Xylem
AT5G02470,DPA,30,0,30,0.0022988505747126397,0.0023441812030380697,0.0170551449687322,0.0,0.0170551449687322,0,5.0820715036256e-07,0.0854717847639753,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,0.3878675666830271,0.47111111111111104,Peripheral,Transition Domain_Xylem
AT3G10760,AT3G10760,24,0,24,0.0,0.0,0.0136441159749858,0.0,0.0136441159749858,0,3.27482295180883e-07,0.0800661380781128,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,3,-0.000602026208178921,0.538194444444444,Peripheral,Transition Domain_Xylem
AT2G18160,BZIP2,54,5,49,0.0754716981132075,0.0775974096772071,0.030699260943718,0.00284252416145537,0.0278567367822627,929,5.077553038642201e-07,0.20250331646062303,0.000400590626048583,-0.11752597540063901,3.2641323576712797,1,1,0.595682091163505,0.6803840877914951,Connector,Transition Domain_Xylem
AT3G60530,GATA4,103,0,103,0.0110413097277746,0.0103506383773979,0.0585559977259807,0.0,0.0585559977259807,0,5.14653714951245e-07,0.24770447059152498,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,2.39674130332764,0.666792346121218,Connector,Transition Domain_Xylem
AT4G36540,BEE2,91,0,91,0.0251526251526252,0.0297352012692083,0.0517339397384878,0.0,0.0517339397384878,0,5.11871789582495e-07,0.243738664091754,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,3,3.0109738775844703,0.42965825383407896,Connector Hub,Transition Domain_Xylem
AT5G62000,ARF2,43,0,43,0.0121816168327796,0.0114613528254041,0.0244457077885162,0.0,0.0244457077885162,0,5.0866391092923e-07,0.102046902179821,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,3,0.173142737472167,0.6879394267171441,Connector,Transition Domain_Xylem
AT3G04070,NAC047,30,0,30,0.0022988505747126397,0.00234770558973943,0.0170551449687322,0.0,0.0170551449687322,0,3.3383176995560195e-07,0.0968101082320982,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,0.0415100258822318,0.575555555555555,Peripheral,Transition Domain_Xylem
AT1G74660,MIF1,12,0,12,0.0,0.0,0.00682205798749289,0.0,0.00682205798749289,0,3.25232853961789e-07,0.0777099994765326,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,-0.21148296505033198,0.569444444444444,Peripheral,Transition Domain_Xylem
AT5G42520,BPC6,24,0,24,0.0,0.0,0.0136441159749858,0.0,0.0136441159749858,0,3.2748229649325104e-07,0.10443199666028999,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,0.30351721835927803,0.65625,Connector,Transition Domain_Xylem
AT4G10350,BRN2,64,0,64,0.0654761904761905,0.0634944272008962,0.0363843092666288,0.0,0.0363843092666288,0,5.0866439434415e-07,0.227594935181073,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,3,1.73684561059527,0.47119140625,Peripheral,Transition Domain_Xylem
AT1G12260,NAC007,78,8,70,0.0995670995670996,0.11124705829118499,0.0443433769187038,0.0045480386583286,0.0397953382603752,4372,5.06849490776991e-07,0.42576759088531,0.000420357917908485,-0.11752597540063901,3.2641323576712797,1,3,2.14225005918275,0.46087257617728494,Peripheral,Transition Domain_Xylem
AT4G38170,FRS9,70,0,70,0.0385093167701863,0.0388784515179791,0.0397953382603752,0.0,0.0397953382603752,0,5.08209780668293e-07,0.248321815478792,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,1.3576686809252598,0.643673469387755,Connector,Transition Domain_Xylem
AT3G10030,AT3G10030,14,0,14,0.0,0.0,0.00795906765207504,0.0,0.00795906765207504,0,3.27105225013398e-07,0.0332619721894522,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,-0.5819335475591999,0.622448979591837,Connector,Transition Domain_Xylem
AT5G37260,RVE2,38,18,20,0.0668563300142248,0.0829337347968185,0.0216031836270608,0.0102330869812393,0.0113700966458215,6376,5.068489777530229e-07,0.10014790635636,0.000780609735645053,-0.11752597540063901,3.2641323576712797,1,0,0.30351721835927803,0.7100073046018991,Connector,Transition Domain_Xylem
AT1G77920,TGA7,74,0,74,0.0370233246945576,0.0331589116798282,0.0420693575895395,0.0,0.0420693575895395,0,5.07755734137352e-07,0.271899201138931,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,1.2883971727651002,0.66617969320672,Connector,Transition Domain_Xylem
AT1G25250,AtIDD16,48,2,46,0.0390070921985816,0.0373884592781464,0.0272882319499716,0.00113700966458215,0.0261512222853894,2001,5.06849145336093e-07,0.153161388025693,0.000384462522835515,-0.11752597540063901,3.2641323576712797,1,1,0.872768123804141,0.589409722222222,Peripheral,Transition Domain_Xylem
AT4G25480,DREB1A,60,28,32,0.0593220338983051,0.093043274014908,0.0341102899374645,0.0159181353041501,0.0181921546333144,12493,5.06849166946731e-07,0.162110252386758,0.00131901466368802,-0.11752597540063901,3.2641323576712797,1,1,0.734225107483823,0.6502057613168721,Connector,Transition Domain_Xylem
AT2G06200,AtGRF6,24,0,24,0.0,0.0,0.0136441159749858,0.0,0.0136441159749858,0,3.2748229580407803e-07,0.0746012960154911,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,-0.21148296505033198,0.6909722222222221,Connector,Transition Domain_Xylem
AT5G48560,BHLH78,56,0,56,0.0253246753246753,0.0234074937310579,0.0318362706083002,0.0,0.0318362706083002,0,5.07302075803926e-07,0.197006961940791,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,3,0.983951634647112,0.603954081632653,Peripheral,Transition Domain_Xylem
AT1G19220,ARF19,31,0,31,0.0043010752688172,0.00386321143902628,0.0176236498010233,0.0,0.0176236498010233,0,5.10032620196738e-07,0.0794506088781234,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,4,0.718913992940122,0.7346514047866809,Connector,Transition Domain_Xylem
AT1G07640,OBP2,22,0,22,0.0216450216450216,0.0209830849683754,0.0125071063104036,0.0,0.0125071063104036,0,3.32464431388337e-07,0.10000188121317999,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,0.509517291723122,0.516528925619835,Peripheral,Transition Domain_Xylem
AT2G29660,AT2G29660,5,0,5,0.2,0.21511642494119299,0.00284252416145537,0.0,0.00284252416145537,0,5.07299749213896e-07,0.0220659455362203,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,4,-0.626631037324622,0.72,Connector,Transition Domain_Xylem
AT4G09960,STK,43,0,43,0.0011074197120708698,0.000800826566711108,0.0244457077885162,0.0,0.0244457077885162,0,5.07753679406604e-07,0.150488857780806,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,0.818517401768888,0.6868577609518659,Connector,Transition Domain_Xylem
AT1G66140,ZFP4,3,0,3,0.0,0.0,0.0017055144968732199,0.0,0.0017055144968732199,0,3.23565951503399e-07,0.0279311601115419,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,0,-0.6234831117780201,0.0,Ultra peripheral,Transition Domain_Xylem
AT2G18280,TULP2,18,10,8,0.14379084967320302,0.14851176059742802,0.0102330869812393,0.00568504832291074,0.0045480386583286,981,3.28999266021918e-07,0.0563648593058774,0.0007371925866166809,-0.11752597540063901,3.2641323576712797,1,4,0.5507208641570289,0.6851851851851851,Connector,Transition Domain_Xylem
AT5G45580,PHL11,89,0,89,0.0270684371807967,0.0269890492649655,0.0505969300739056,0.0,0.0505969300739056,0,5.09577078762969e-07,0.34127920929884004,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,3,1.79476053182206,0.629465976518116,Connector,Transition Domain_Xylem
AT1G19000,AT1G19000,53,3,50,0.0587808417997097,0.0497738564752901,0.0301307561114269,0.0017055144968732199,0.0284252416145537,1041,5.07301876407512e-07,0.16914885020772402,0.000395843423439205,-0.11752597540063901,3.2641323576712797,1,1,1.21912566460494,0.554645781416874,Peripheral,Transition Domain_Xylem
AT1G77080,MAF1,39,0,39,0.0377867746288799,0.0347097469019911,0.0221716884593519,0.0,0.0221716884593519,0,5.07754793830859e-07,0.146497337481344,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,1,0.110781534042391,0.661406969099277,Connector,Transition Domain_Xylem
AT1G12370,PHR1,7,2,5,0.23809523809523803,0.22017855571956998,0.00397953382603752,0.00113700966458215,0.00284252416145537,26,5.068473871937571e-07,0.0312514293653419,0.00038636935497177405,-0.11752597540063901,3.2641323576712797,1,4,-0.45843790854152894,0.7346938775510201,Connector,Transition Domain_Xylem
AT3G16857,ARR1,14,0,14,0.010989010989011,0.0133452495488714,0.00795906765207504,0.0,0.00795906765207504,0,3.30338200123763e-07,0.050029788822584007,0.000379196169021823,-0.11752597540063901,3.2641323576712797,1,3,-0.46392139602243393,0.622448979591837,Connector,Transition Domain_Xylem
