,name,degree_all,degree_in,degree_out,clustering_coefficient,clustering_coefficient_weighted,degree_centrality_all,degree_centrality_in,degree_centrality_out,betweenness_centrality,closeness_centrality,eigenvector_centrality,page_rank,assortative_coefficient,average_path_length,community_random_walk,module,connectivity,participation,role,cluster
AT1G04190,TPR3,13,13,0,0.0512820512820513,0.0507569366364574,0.00937950937950938,0.00937950937950938,0.0,0,5.20187975126692e-07,0.0192310623331795,0.000570707836969115,-0.143316559785017,3.08414736705913,1122,0,-0.188357640730088,0.591715976331361,Peripheral,Maturation_Pericycle
AT3G04730,IAA16,5,5,0,0.6,0.94123107306205,0.00360750360750361,0.00360750360750361,0.0,0,5.20187975126692e-07,0.00520459894052068,0.000518839996637489,-0.143316559785017,3.08414736705913,1123,3,-0.8656927567735151,0.0,Ultra peripheral,Maturation_Pericycle
AT2G34600,TIFY 5B,8,8,0,0.5,0.686649170863671,0.00577200577200577,0.00577200577200577,0.0,0,5.20187975126692e-07,0.007111750203697741,0.000718095829138272,-0.143316559785017,3.08414736705913,1124,2,0.0,0.625,Connector,Maturation_Pericycle
AT2G22230,AT2G22230,8,8,0,0.0714285714285714,0.0710866324853657,0.00577200577200577,0.00577200577200577,0.0,0,5.20187975126692e-07,0.0119695397577066,0.000533176927145855,-0.143316559785017,3.08414736705913,1125,0,-0.26444212353671104,0.375,Peripheral,Maturation_Pericycle
AT3G24800,PRT1,8,8,0,0.107142857142857,0.16070995706226998,0.00577200577200577,0.00577200577200577,0.0,0,5.20187975126692e-07,0.0110749097346903,0.0005283109073928669,-0.143316559785017,3.08414736705913,1126,1,-0.719811325426168,0.53125,Peripheral,Maturation_Pericycle
AT1G35680,RPL21,9,9,0,0.0833333333333333,0.0970494622120831,0.00649350649350649,0.00649350649350649,0.0,0,5.20187975126692e-07,0.012055373343505,0.000718808621598992,-0.143316559785017,3.08414736705913,1127,0,-0.112273157923465,0.19753086419753102,Peripheral,Maturation_Pericycle
AT2G31310,LBD14,1,1,0,0.0,0.0,0.0007215007215007219,0.0007215007215007219,0.0,0,5.20187975126692e-07,0.0014057117753489901,0.000492708476217833,-0.143316559785017,3.08414736705913,1128,3,-1.05482662997622,0.0,Ultra peripheral,Maturation_Pericycle
AT3G09270,GSTU8,7,7,0,0.23809523809523803,0.48600471786433297,0.00505050505050505,0.00505050505050505,0.0,0,5.20187975126692e-07,0.0126455198424091,0.000507896003978479,-0.143316559785017,3.08414736705913,1129,3,-0.8184092884728391,0.24489795918367396,Peripheral,Maturation_Pericycle
AT1G70700,JAZ9,5,5,0,0.3,0.47241093417222707,0.00360750360750361,0.00360750360750361,0.0,0,5.20187975126692e-07,0.00336580370516866,0.000525698965261108,-0.143316559785017,3.08414736705913,1130,2,-0.707106781186548,0.64,Connector,Maturation_Pericycle
AT3G14690,CYP72A15,11,11,0,0.0,0.0,0.007936507936507941,0.007936507936507941,0.0,0,5.20187975126692e-07,0.00640978929458479,0.00143581247868796,-0.143316559785017,3.08414736705913,1131,0,-0.26444212353671104,0.56198347107438,Peripheral,Maturation_Pericycle
AT1G54690,HTA3,2,2,0,1.0,1.0,0.00144300144300144,0.00144300144300144,0.0,0,5.20187975126692e-07,0.0143627837190758,0.000489957582966129,-0.143316559785017,3.08414736705913,1132,0,-0.644864537569826,0.5,Peripheral,Maturation_Pericycle
AT5G09760,AT5G09760,14,14,0,0.10989010989011001,0.129642644464576,0.0101010101010101,0.0101010101010101,0.0,0,5.20187975126692e-07,0.0222066309910847,0.000566415444637553,-0.143316559785017,3.08414736705913,1133,3,-0.6292754152701371,0.40816326530612296,Peripheral,Maturation_Pericycle
AT5G08320,AT5G08320,14,14,0,0.0549450549450549,0.0548410705757479,0.0101010101010101,0.0101010101010101,0.0,0,5.20187975126692e-07,0.0152475588853808,0.000606771065625125,-0.143316559785017,3.08414736705913,1134,1,-0.602283033149328,0.6020408163265311,Peripheral,Maturation_Pericycle
AT5G07030,AT5G07030,15,15,0,0.152380952380952,0.18805324042836397,0.0108225108225108,0.0108225108225108,0.0,0,5.20187975126692e-07,0.0347828762376407,0.000531461224700289,-0.143316559785017,3.08414736705913,1135,3,-0.6765588835708121,0.5244444444444439,Peripheral,Maturation_Pericycle
AT4G00026,TIM21,9,9,0,0.0277777777777778,0.0237686074326789,0.00649350649350649,0.00649350649350649,0.0,0,5.20187975126692e-07,0.013862229194958,0.000657804916631935,-0.143316559785017,3.08414736705913,1136,0,-0.416611089149957,0.592592592592593,Peripheral,Maturation_Pericycle
AT3G06790,MORF3,3,3,0,0.0,0.0,0.00216450216450216,0.00216450216450216,0.0,0,5.20187975126692e-07,0.00345887649467459,0.000500347706557873,-0.143316559785017,3.08414736705913,1137,0,-0.568780054763203,0.444444444444444,Peripheral,Maturation_Pericycle
AT4G28450,AT4G28450,1,1,0,0.0,0.0,0.0007215007215007219,0.0007215007215007219,0.0,0,5.20187975126692e-07,0.0117743755530975,0.000488344870909777,-0.143316559785017,3.08414736705913,1138,0,-0.644864537569826,0.0,Ultra peripheral,Maturation_Pericycle
AT5G28020,CYSD2,9,9,0,0.111111111111111,0.147057683208208,0.00649350649350649,0.00649350649350649,0.0,0,5.20187975126692e-07,0.021633506642372,0.000578955131431762,-0.143316559785017,3.08414736705913,1139,0,-0.34052660634333404,0.567901234567901,Peripheral,Maturation_Pericycle
AT3G10090,RPS28A,7,7,0,0.0952380952380952,0.0961287919736886,0.00505050505050505,0.00505050505050505,0.0,0,5.20187975126692e-07,0.0153681172224454,0.0005230921232640559,-0.143316559785017,3.08414736705913,1140,3,-0.912976225074191,0.48979591836734704,Peripheral,Maturation_Pericycle
AT5G05610,AL1,7,7,0,0.0,0.0,0.00505050505050505,0.00505050505050505,0.0,0,5.20187975126692e-07,0.009419805209522509,0.000532803571847804,-0.143316559785017,3.08414736705913,1141,1,-0.719811325426168,0.448979591836735,Peripheral,Maturation_Pericycle
AT1G69526,AT1G69526,6,6,0,0.2,0.211025761224298,0.00432900432900433,0.00432900432900433,0.0,0,5.20187975126692e-07,0.0159270716423203,0.000500784650690861,-0.143316559785017,3.08414736705913,1142,0,-0.416611089149957,0.444444444444444,Peripheral,Maturation_Pericycle
AT5G08620,RH25,1,1,0,0.0,0.0,0.0007215007215007219,0.0007215007215007219,0.0,0,5.20187975126692e-07,0.0113811067904403,0.0004883018378918339,-0.143316559785017,3.08414736705913,1143,0,-0.644864537569826,0.0,Ultra peripheral,Maturation_Pericycle
AT5G54640,RAT5,8,8,0,0.0,0.0,0.00577200577200577,0.00577200577200577,0.0,0,5.20187975126692e-07,0.005988871619385779,0.000551199091398407,-0.143316559785017,3.08414736705913,1144,1,-0.719811325426168,0.5625,Peripheral,Maturation_Pericycle
AT4G03510,RMA1,10,10,0,0.288888888888889,0.46580321030065996,0.00721500721500722,0.00721500721500722,0.0,0,5.20187975126692e-07,0.0147189049115127,0.000534873591223541,-0.143316559785017,3.08414736705913,1145,3,-0.7238423518714879,0.32,Peripheral,Maturation_Pericycle
AT2G19385,AT2G19385,1,1,0,0.0,0.0,0.0007215007215007219,0.0007215007215007219,0.0,0,5.20187975126692e-07,0.0111464846907173,0.000488276164616999,-0.143316559785017,3.08414736705913,1146,0,-0.644864537569826,0.0,Ultra peripheral,Maturation_Pericycle
AT3G04120,GAPC1,6,6,0,0.46666666666666706,0.545136368705895,0.00432900432900433,0.00432900432900433,0.0,0,5.20187975126692e-07,0.0115269985506999,0.000506645027066011,-0.143316559785017,3.08414736705913,1147,3,-0.8184092884728391,0.0,Ultra peripheral,Maturation_Pericycle
AT5G43620,PCFS5,7,7,0,0.28571428571428603,0.4826124504536571,0.00505050505050505,0.00505050505050505,0.0,0,5.20187975126692e-07,0.00820334030721297,0.0005856680299213139,-0.143316559785017,3.08414736705913,1148,3,-0.8656927567735151,0.448979591836735,Peripheral,Maturation_Pericycle
AT3G11450,AT3G11450,3,3,0,0.0,0.0,0.00216450216450216,0.00216450216450216,0.0,0,5.20187975126692e-07,0.00486534767927249,0.000913049486700594,-0.143316559785017,3.08414736705913,1149,3,-1.0075431616755401,0.444444444444444,Peripheral,Maturation_Pericycle
AT4G13940,SAHH1,12,12,0,0.33333333333333304,0.45257948225929295,0.00865800865800866,0.00865800865800866,0.0,0,5.20187975126692e-07,0.0195273563799006,0.000562350119636752,-0.143316559785017,3.08414736705913,1150,3,-0.5347084786687849,0.0,Ultra peripheral,Maturation_Pericycle
AT1G62975,BHLH125,9,9,0,0.0,0.0,0.00649350649350649,0.00649350649350649,0.0,0,5.20187975126692e-07,0.004782517900350521,0.0013795522880643,-0.143316559785017,3.08414736705913,1151,0,-0.34052660634333404,0.567901234567901,Peripheral,Maturation_Pericycle
AT2G19520,MSI4,1,1,0,0.0,0.0,0.0007215007215007219,0.0007215007215007219,0.0,0,5.20187975126692e-07,0.00117823699637009,0.00049490949467751,-0.143316559785017,3.08414736705913,1152,0,-0.644864537569826,0.0,Ultra peripheral,Maturation_Pericycle
AT1G76590,AT1G76590,11,11,0,0.14545454545454503,0.26952434004561104,0.007936507936507941,0.007936507936507941,0.0,0,5.20187975126692e-07,0.0103373560234257,0.00057788018014077,-0.143316559785017,3.08414736705913,1153,3,-0.8184092884728391,0.56198347107438,Peripheral,Maturation_Pericycle
AT2G39020,AT2G39020,2,2,0,0.0,0.0,0.00144300144300144,0.00144300144300144,0.0,0,5.20187975126692e-07,0.00592583897303494,0.0004899376584190361,-0.143316559785017,3.08414736705913,1154,0,-0.644864537569826,0.5,Peripheral,Maturation_Pericycle
AT3G53460,CP29,10,10,0,0.111111111111111,0.12349764705050399,0.00721500721500722,0.00721500721500722,0.0,0,5.20187975126692e-07,0.0143319390119635,0.0005967690558002281,-0.143316559785017,3.08414736705913,1155,0,-0.188357640730088,0.46,Peripheral,Maturation_Pericycle
AT2G04240,XERICO,11,11,0,0.0,0.0,0.007936507936507941,0.007936507936507941,0.0,0,5.20187975126692e-07,0.0121583475532854,0.0005622956130007519,-0.143316559785017,3.08414736705913,1156,1,-0.425990594734068,0.165289256198347,Peripheral,Maturation_Pericycle
AT3G15540,IAA19,14,14,0,0.0549450549450549,0.0764550927888312,0.0101010101010101,0.0101010101010101,0.0,0,5.20187975126692e-07,0.00909225595623347,0.000682245362645787,-0.143316559785017,3.08414736705913,1157,0,-0.34052660634333404,0.6428571428571429,Connector,Maturation_Pericycle
AT1G07070,RPL35AA,2,2,0,0.0,0.0,0.00144300144300144,0.00144300144300144,0.0,0,5.20187975126692e-07,0.0114352565766406,0.000492670642151333,-0.143316559785017,3.08414736705913,1158,0,-0.568780054763203,0.0,Ultra peripheral,Maturation_Pericycle
AT2G38550,FAX3,6,6,0,0.0,0.0,0.00432900432900433,0.00432900432900433,0.0,0,5.20187975126692e-07,0.0124293042763222,0.000506143204635092,-0.143316559785017,3.08414736705913,1159,0,-0.49269557195658,0.5,Peripheral,Maturation_Pericycle
AT2G18740,AT2G18740,15,15,0,0.0761904761904762,0.0871413414958215,0.0108225108225108,0.0108225108225108,0.0,0,5.20187975126692e-07,0.0258973494365735,0.000552083584630611,-0.143316559785017,3.08414736705913,1160,0,-0.112273157923465,0.551111111111111,Peripheral,Maturation_Pericycle
AT3G61100,AT3G61100,2,2,0,0.0,0.0,0.00144300144300144,0.00144300144300144,0.0,0,5.20187975126692e-07,0.0122829334888738,0.000491966521927006,-0.143316559785017,3.08414736705913,1161,0,-0.644864537569826,0.5,Peripheral,Maturation_Pericycle
AT1G32700,AT1G32700,16,16,0,0.0833333333333333,0.0921626262612434,0.0115440115440115,0.0115440115440115,0.0,0,5.20187975126692e-07,0.0228344198509358,0.000580526263078527,-0.143316559785017,3.08414736705913,1162,3,-0.8184092884728391,0.6328125,Connector,Maturation_Pericycle
AT5G24580,HIPP09,8,8,0,0.3571428571428571,0.464962213592388,0.00577200577200577,0.00577200577200577,0.0,0,5.20187975126692e-07,0.0134478463988588,0.000522339294643962,-0.143316559785017,3.08414736705913,1163,0,-0.34052660634333404,0.53125,Peripheral,Maturation_Pericycle
AT1G10200,WLIM1,13,13,0,0.282051282051282,0.348514415867856,0.00937950937950938,0.00937950937950938,0.0,0,5.20187975126692e-07,0.0124956649019702,0.000573815795049155,-0.143316559785017,3.08414736705913,1164,3,-0.6765588835708121,0.46153846153846206,Peripheral,Maturation_Pericycle
AT2G38180,AT2G38180,3,3,0,0.0,0.0,0.00216450216450216,0.00216450216450216,0.0,0,5.20187975126692e-07,0.0035591623523139,0.000496226579217953,-0.143316559785017,3.08414736705913,1165,1,-0.896103763841427,0.444444444444444,Peripheral,Maturation_Pericycle
AT5G40880,ZFWD3,4,4,0,0.0,0.0,0.00288600288600289,0.00288600288600289,0.0,0,5.20187975126692e-07,0.00402713806874735,0.000513171134523072,-0.143316559785017,3.08414736705913,1166,2,-0.707106781186548,0.75,Connector,Maturation_Pericycle
AT2G27840,HDT4,1,1,0,0.0,0.0,0.0007215007215007219,0.0007215007215007219,0.0,0,5.20187975126692e-07,0.0104502375407016,0.000488199978509825,-0.143316559785017,3.08414736705913,1167,0,-0.644864537569826,0.0,Ultra peripheral,Maturation_Pericycle
AT5G47455,AT5G47455,4,4,0,0.0,0.0,0.00288600288600289,0.00288600288600289,0.0,0,5.20187975126692e-07,0.0168990185873494,0.000493851623615102,-0.143316559785017,3.08414736705913,1168,0,-0.49269557195658,0.375,Peripheral,Maturation_Pericycle
AT3G49470,NACA2,11,11,0,0.0363636363636364,0.0341814413002337,0.007936507936507941,0.007936507936507941,0.0,0,5.20187975126692e-07,0.00907915666532866,0.0005503750809878281,-0.143316559785017,3.08414736705913,1169,3,-0.8656927567735151,0.6446280991735539,Connector,Maturation_Pericycle
AT4G37610,BT5,16,16,0,0.3833333333333329,0.539246349755125,0.0115440115440115,0.0115440115440115,0.0,0,5.20187975126692e-07,0.0251766369403861,0.0005530767019503509,-0.143316559785017,3.08414736705913,1170,3,-0.392858073766758,0.1171875,Peripheral,Maturation_Pericycle
AT5G67160,EPS1,3,3,0,0.0,0.0,0.00216450216450216,0.00216450216450216,0.0,0,5.20187975126692e-07,0.00735214478328225,0.000494663656276459,-0.143316559785017,3.08414736705913,1171,0,-0.49269557195658,0.0,Ultra peripheral,Maturation_Pericycle
AT2G14880,AT2G14880,4,4,0,0.0,0.0,0.00288600288600289,0.00288600288600289,0.0,0,5.20187975126692e-07,0.00533842711471745,0.00052603017462146,-0.143316559785017,3.08414736705913,1172,0,-0.49269557195658,0.375,Peripheral,Maturation_Pericycle
AT1G64220,TOM7-2,5,5,0,0.0,0.0,0.00360750360750361,0.00360750360750361,0.0,0,5.20187975126692e-07,0.00487039180416432,0.000514342540964602,-0.143316559785017,3.08414736705913,1173,3,-0.9602596933748669,0.56,Peripheral,Maturation_Pericycle
AT2G39990,TIF3F1,9,9,0,0.0833333333333333,0.0922930474841807,0.00649350649350649,0.00649350649350649,0.0,0,5.20187975126692e-07,0.0183049016589147,0.0005180049617621099,-0.143316559785017,3.08414736705913,1174,0,-0.26444212353671104,0.444444444444444,Peripheral,Maturation_Pericycle
AT2G34260,WDR55,1,1,0,0.0,0.0,0.0007215007215007219,0.0007215007215007219,0.0,0,5.20187975126692e-07,0.0100635081304103,0.00048815766105359004,-0.143316559785017,3.08414736705913,1175,0,-0.644864537569826,0.0,Ultra peripheral,Maturation_Pericycle
AT3G49320,AT3G49320,1,1,0,0.0,0.0,0.0007215007215007219,0.0007215007215007219,0.0,0,5.20187975126692e-07,0.0100355278484548,0.00048815459934086397,-0.143316559785017,3.08414736705913,1176,0,-0.644864537569826,0.0,Ultra peripheral,Maturation_Pericycle
AT4G35020,ARAC3,5,5,0,0.0,0.0,0.00360750360750361,0.00360750360750361,0.0,0,5.20187975126692e-07,0.008736380040279941,0.000501996381040003,-0.143316559785017,3.08414736705913,1177,0,-0.34052660634333404,0.0,Ultra peripheral,Maturation_Pericycle
AT1G63840,AT1G63840,10,10,0,0.7777777777777779,1.22041971545358,0.00721500721500722,0.00721500721500722,0.0,0,5.20187975126692e-07,0.013765586290128001,0.000535376265193121,-0.143316559785017,3.08414736705913,1178,3,-0.6292754152701371,0.0,Ultra peripheral,Maturation_Pericycle
AT2G28290,SYD,6,6,0,0.0,0.0,0.00432900432900433,0.00432900432900433,0.0,0,5.20187975126692e-07,0.0064720846475936605,0.000508482782830319,-0.143316559785017,3.08414736705913,1179,1,-0.837339617703007,0.6111111111111109,Peripheral,Maturation_Pericycle
AT4G26060,AT4G26060,7,7,0,0.14285714285714302,0.176170123068625,0.00505050505050505,0.00505050505050505,0.0,0,5.20187975126692e-07,0.00768849653694123,0.000539784258464269,-0.143316559785017,3.08414736705913,1180,3,-0.9602596933748669,0.612244897959184,Peripheral,Maturation_Pericycle
AT5G67480,BT4,3,3,0,0.0,0.0,0.00216450216450216,0.00216450216450216,0.0,0,5.20187975126692e-07,0.0020816900254386197,0.000518978869848983,-0.143316559785017,3.08414736705913,1181,1,-0.837339617703007,0.0,Ultra peripheral,Maturation_Pericycle
AT3G53340,NFYB10,2,2,0,0.0,0.0,0.00144300144300144,0.00144300144300144,0.0,0,5.20187975126692e-07,0.00291365788597327,0.000503025284442056,-0.143316559785017,3.08414736705913,1182,0,-0.568780054763203,0.0,Ultra peripheral,Maturation_Pericycle
AT4G27490,RRP41L,2,2,0,0.0,0.0,0.00144300144300144,0.00144300144300144,0.0,0,5.20187975126692e-07,0.00923003428355506,0.000494875566508071,-0.143316559785017,3.08414736705913,1183,0,-0.568780054763203,0.0,Ultra peripheral,Maturation_Pericycle
AT5G65670,IAA9,8,8,0,0.3571428571428571,0.542492172553954,0.00577200577200577,0.00577200577200577,0.0,0,5.20187975126692e-07,0.0130460870761179,0.000522485689309622,-0.143316559785017,3.08414736705913,1184,3,-0.7238423518714879,0.0,Ultra peripheral,Maturation_Pericycle
AT2G37220,CP29B,11,11,0,0.10909090909090899,0.11976835275013901,0.007936507936507941,0.007936507936507941,0.0,0,5.20187975126692e-07,0.0182499400231517,0.000517144783469273,-0.143316559785017,3.08414736705913,1185,0,-0.26444212353671104,0.49586776859504106,Peripheral,Maturation_Pericycle
AT5G44710,AT5G44710,8,8,0,0.0714285714285714,0.0686323520301769,0.00577200577200577,0.00577200577200577,0.0,0,5.20187975126692e-07,0.00947823718754024,0.000541135078305117,-0.143316559785017,3.08414736705913,1186,0,-0.26444212353671104,0.40625,Peripheral,Maturation_Pericycle
AT1G08880,HTA5,13,13,0,0.0512820512820513,0.0632257231544561,0.00937950937950938,0.00937950937950938,0.0,0,5.20187975126692e-07,0.0169076781090282,0.000558084330392511,-0.143316559785017,3.08414736705913,1187,1,-0.602283033149328,0.591715976331361,Peripheral,Maturation_Pericycle
AT1G35320,AT1G35320,4,4,0,0.166666666666667,0.14727267176652803,0.00288600288600289,0.00288600288600289,0.0,0,5.20187975126692e-07,0.00315816504738453,0.0005513064269366,-0.143316559785017,3.08414736705913,1188,0,-0.568780054763203,0.625,Connector,Maturation_Pericycle
AT5G53420,AT5G53420,6,6,0,0.0666666666666667,0.0755798144729831,0.00432900432900433,0.00432900432900433,0.0,0,5.20187975126692e-07,0.00863378508987277,0.000529363164981131,-0.143316559785017,3.08414736705913,1189,0,-0.49269557195658,0.6111111111111109,Peripheral,Maturation_Pericycle
AT1G03150,NAA20,3,3,0,0.33333333333333304,0.305232500922574,0.00216450216450216,0.00216450216450216,0.0,0,5.20187975126692e-07,0.00493767066731724,0.000514658554332916,-0.143316559785017,3.08414736705913,1190,0,-0.568780054763203,0.444444444444444,Peripheral,Maturation_Pericycle
AT3G44320,NIT3,6,6,0,0.0666666666666667,0.0676777974769285,0.00432900432900433,0.00432900432900433,0.0,0,5.20187975126692e-07,0.00548862744367091,0.0005146345548816349,-0.143316559785017,3.08414736705913,1191,3,-0.912976225074191,0.5,Peripheral,Maturation_Pericycle
AT5G60730,AT5G60730,2,2,0,0.0,0.0,0.00144300144300144,0.00144300144300144,0.0,0,5.20187975126692e-07,0.00963289788867891,0.000494560240897177,-0.143316559785017,3.08414736705913,1192,0,-0.644864537569826,0.5,Peripheral,Maturation_Pericycle
AT1G01350,AT1G01350,6,6,0,0.0666666666666667,0.0726897623868232,0.00432900432900433,0.00432900432900433,0.0,0,5.20187975126692e-07,0.00352124439798164,0.000531579174137011,-0.143316559785017,3.08414736705913,1193,0,-0.568780054763203,0.6111111111111109,Peripheral,Maturation_Pericycle
AT4G31580,RSZ22,4,4,0,0.166666666666667,0.18176922646365698,0.00288600288600289,0.00288600288600289,0.0,0,5.20187975126692e-07,0.00742493992229462,0.0005049429946653559,-0.143316559785017,3.08414736705913,1194,0,-0.568780054763203,0.5,Peripheral,Maturation_Pericycle
AT2G25810,TIP4-1,5,5,0,0.1,0.0949839828259538,0.00360750360750361,0.00360750360750361,0.0,0,5.20187975126692e-07,0.00483528338763516,0.0005080561590725321,-0.143316559785017,3.08414736705913,1195,3,-0.9602596933748669,0.56,Peripheral,Maturation_Pericycle
AT1G61140,EDA16,6,6,0,0.0,0.0,0.00432900432900433,0.00432900432900433,0.0,0,5.20187975126692e-07,0.00516699660367048,0.0005183659781010009,-0.143316559785017,3.08414736705913,1196,0,-0.568780054763203,0.666666666666667,Connector,Maturation_Pericycle
AT4G26140,BGAL12,1,1,0,0.0,0.0,0.0007215007215007219,0.0007215007215007219,0.0,0,5.20187975126692e-07,0.0041097868728234,0.000488557140062721,-0.143316559785017,3.08414736705913,1197,1,-0.954867909979847,0.0,Ultra peripheral,Maturation_Pericycle
AT5G04120,IPSP,10,10,0,0.155555555555556,0.22131167526710604,0.00721500721500722,0.00721500721500722,0.0,0,5.20187975126692e-07,0.0104232641329869,0.000572424239324176,-0.143316559785017,3.08414736705913,1198,3,-0.771125820172164,0.46,Peripheral,Maturation_Pericycle
AT5G36180,SCPL1,4,4,0,0.33333333333333304,0.530784166422221,0.00288600288600289,0.00288600288600289,0.0,0,5.20187975126692e-07,0.00431426729279463,0.000524442433181228,-0.143316559785017,3.08414736705913,1199,0,-0.416611089149957,0.0,Ultra peripheral,Maturation_Pericycle
AT5G04600,AT5G04600,4,4,0,0.0,0.0,0.00288600288600289,0.00288600288600289,0.0,0,5.20187975126692e-07,0.0056308315060136106,0.000511360255972364,-0.143316559785017,3.08414736705913,1200,0,-0.568780054763203,0.5,Peripheral,Maturation_Pericycle
AT3G61560,RTNLB6,2,2,0,0.0,0.0,0.00144300144300144,0.00144300144300144,0.0,0,5.20187975126692e-07,0.004876210501387679,0.000490440417018742,-0.143316559785017,3.08414736705913,1201,0,-0.568780054763203,0.0,Ultra peripheral,Maturation_Pericycle
AT4G29430,RPS15AE,9,9,0,0.111111111111111,0.142885871705308,0.00649350649350649,0.00649350649350649,0.0,0,5.20187975126692e-07,0.014298803814742,0.000519141134196556,-0.143316559785017,3.08414736705913,1202,0,-0.416611089149957,0.592592592592593,Peripheral,Maturation_Pericycle
AT3G19508,AT3G19508,1,1,0,0.0,0.0,0.0007215007215007219,0.0007215007215007219,0.0,0,5.20187975126692e-07,0.0009575367943652961,0.000493438514201324,-0.143316559785017,3.08414736705913,1203,0,-0.644864537569826,0.0,Ultra peripheral,Maturation_Pericycle
AT3G57610,PURA,6,6,0,0.0666666666666667,0.0590345163488154,0.00432900432900433,0.00432900432900433,0.0,0,5.20187975126692e-07,0.010211894273296999,0.000523254181012718,-0.143316559785017,3.08414736705913,1204,0,-0.49269557195658,0.5,Peripheral,Maturation_Pericycle
AT5G44530,AT5G44530,5,5,0,0.1,0.183303924845246,0.00360750360750361,0.00360750360750361,0.0,0,5.20187975126692e-07,0.0055098667471602,0.000514290829805372,-0.143316559785017,3.08414736705913,1205,3,-0.9602596933748669,0.48,Peripheral,Maturation_Pericycle
AT3G19100,CRK2,4,4,0,0.5,0.529416399965163,0.00288600288600289,0.00288600288600289,0.0,0,5.20187975126692e-07,0.006533150634190179,0.0004998072203796321,-0.143316559785017,3.08414736705913,1206,0,-0.568780054763203,0.5,Peripheral,Maturation_Pericycle
AT1G03790,SOM,4,4,0,0.0,0.0,0.00288600288600289,0.00288600288600289,0.0,0,5.20187975126692e-07,0.00143235890101831,0.000542183570209235,-0.143316559785017,3.08414736705913,1207,1,-0.896103763841427,0.625,Connector,Maturation_Pericycle
AT4G20440,SMB,6,6,0,0.0,0.0,0.00432900432900433,0.00432900432900433,0.0,0,5.20187975126692e-07,0.0087471923334972,0.0005100613193855491,-0.143316559785017,3.08414736705913,1208,3,-0.912976225074191,0.444444444444444,Peripheral,Maturation_Pericycle
AT4G38680,CSP2,12,12,0,0.166666666666667,0.21470193828880701,0.00865800865800866,0.00865800865800866,0.0,0,5.20187975126692e-07,0.0197938809844327,0.0005218321141601,-0.143316559785017,3.08414736705913,1209,3,-0.6765588835708121,0.375,Peripheral,Maturation_Pericycle
AT2G13960,AT2G13960,2,2,0,0.0,0.0,0.00144300144300144,0.00144300144300144,0.0,0,5.20187975126692e-07,0.00110713009772976,0.000501777581819439,-0.143316559785017,3.08414736705913,1210,1,-0.896103763841427,0.0,Ultra peripheral,Maturation_Pericycle
AT3G20670,HTA13,6,6,0,0.266666666666667,0.402465302115378,0.00432900432900433,0.00432900432900433,0.0,0,5.20187975126692e-07,0.00642723579042255,0.0005112729388842731,-0.143316559785017,3.08414736705913,1211,3,-0.912976225074191,0.444444444444444,Peripheral,Maturation_Pericycle
AT3G58150,AT3G58150,1,1,0,0.0,0.0,0.0007215007215007219,0.0007215007215007219,0.0,0,5.20187975126692e-07,0.000445656615561703,0.000496702591859717,-0.143316559785017,3.08414736705913,1212,1,-0.954867909979847,0.0,Ultra peripheral,Maturation_Pericycle
AT4G12850,AT4G12850,1,1,0,0.0,0.0,0.0007215007215007219,0.0007215007215007219,0.0,0,5.20187975126692e-07,0.0008030549384816081,0.000493513065049987,-0.143316559785017,3.08414736705913,1213,1,-0.954867909979847,0.0,Ultra peripheral,Maturation_Pericycle
AT4G26810,AT4G26810,1,1,0,0.0,0.0,0.0007215007215007219,0.0007215007215007219,0.0,0,5.20187975126692e-07,0.00341042103340175,0.00048803295598758896,-0.143316559785017,3.08414736705913,1214,0,-0.644864537569826,0.0,Ultra peripheral,Maturation_Pericycle
AT3G52960,PRXIIE,10,10,0,0.0222222222222222,0.0221146128781149,0.00721500721500722,0.00721500721500722,0.0,0,5.20187975126692e-07,0.0132779610887711,0.00054378413531814,-0.143316559785017,3.08414736705913,1215,0,-0.112273157923465,0.34,Peripheral,Maturation_Pericycle
AT2G06025,AT2G06025,2,2,0,0.0,0.0,0.00144300144300144,0.00144300144300144,0.0,0,5.20187975126692e-07,0.0010394593969163801,0.000501558741351923,-0.143316559785017,3.08414736705913,1216,0,-0.644864537569826,0.5,Peripheral,Maturation_Pericycle
AT1G02080,AT1G02080,2,2,0,0.0,0.0,0.00144300144300144,0.00144300144300144,0.0,0,5.20187975126692e-07,0.00148660741819687,0.000498335017689531,-0.143316559785017,3.08414736705913,1217,0,-0.644864537569826,0.5,Peripheral,Maturation_Pericycle
AT1G17380,TIFY11A,2,2,0,1.0,1.0,0.00144300144300144,0.00144300144300144,0.0,0,5.20187975126692e-07,0.000487117609300312,0.0006580091566810231,-0.143316559785017,3.08414736705913,1218,2,-0.707106781186548,0.5,Peripheral,Maturation_Pericycle
AT5G43700,IAA4,3,3,0,0.0,0.0,0.00216450216450216,0.00216450216450216,0.0,0,5.20187975126692e-07,0.0038189687731592704,0.0005252935677347969,-0.143316559785017,3.08414736705913,1219,0,-0.644864537569826,0.666666666666667,Connector,Maturation_Pericycle
AT3G07460,AT3G07460,3,3,0,0.33333333333333304,0.3455308364069051,0.00216450216450216,0.00216450216450216,0.0,0,5.20187975126692e-07,0.0036752538737874,0.000502277857400273,-0.143316559785017,3.08414736705913,1220,0,-0.568780054763203,0.444444444444444,Peripheral,Maturation_Pericycle
