,name,degree_all,degree_in,degree_out,clustering_coefficient,clustering_coefficient_weighted,degree_centrality_all,degree_centrality_in,degree_centrality_out,betweenness_centrality,closeness_centrality,eigenvector_centrality,page_rank,assortative_coefficient,average_path_length,community_random_walk,module,connectivity,participation,role,cluster
AT1G14290,SBH2,26,26,0,0.0276923076923077,0.0512575614965263,0.013941018766756,0.013941018766756,0.0,0,2.8734889040226e-07,0.134632026815004,0.000732222416405934,-0.218647143686935,3.52591616039433,1,0,-0.16392524647172502,0.659763313609467,Connector,Elongation_Cortex
AT2G27710,RPP2B,34,34,0,0.0267379679144385,0.0396659027215828,0.018230563002681,0.018230563002681,0.0,0,2.8734889040226e-07,0.164776497609331,0.0005888918862759651,-0.218647143686935,3.52591616039433,1,3,0.313962993066979,0.6626297577854671,Connector,Elongation_Cortex
AT5G03040,iqd2,12,12,0,0.0151515151515152,0.0186718512120934,0.0064343163538874,0.0064343163538874,0.0,0,2.8734889040226e-07,0.0541679692907129,0.000461375656333176,-0.218647143686935,3.52591616039433,1,0,-0.479960602318644,0.652777777777778,Connector,Elongation_Cortex
AT5G52920,PKP2,8,8,0,0.0,0.0,0.00428954423592493,0.00428954423592493,0.0,0,2.8734889040226e-07,0.0152393249492646,0.000473656553257846,-0.218647143686935,3.52591616039433,1,4,-0.614242056251681,0.65625,Connector,Elongation_Cortex
AT4G17900,AT4G17900,13,13,0,0.102564102564103,0.157218111544874,0.00697050938337802,0.00697050938337802,0.0,0,2.8734889040226e-07,0.0577137811832878,0.00047614600194868605,-0.218647143686935,3.52591616039433,1,0,-0.38966478636238105,0.5443786982248521,Peripheral,Elongation_Cortex
AT1G22780,RPS18C,20,20,0,0.0526315789473684,0.0956499458697385,0.0107238605898123,0.0107238605898123,0.0,0,2.8734889040226e-07,0.0878665188244585,0.000482702439070488,-0.218647143686935,3.52591616039433,1,3,0.313962993066979,0.405,Peripheral,Elongation_Cortex
AT4G12730,FLA2,44,44,0,0.0211416490486258,0.0276309154028244,0.0235924932975871,0.0235924932975871,0.0,0,2.8734889040226e-07,0.163138118351145,0.000730253093190209,-0.218647143686935,3.52591616039433,1,0,0.332701741287718,0.620867768595041,Connector,Elongation_Cortex
AT3G26520,TIP1-2,52,52,0,0.0218702865761689,0.0313418905087971,0.0278820375335121,0.0278820375335121,0.0,0,2.8734889040226e-07,0.182284466795602,0.000987078708521075,-0.218647143686935,3.52591616039433,1,0,0.4681454652221121,0.634615384615385,Connector,Elongation_Cortex
AT5G09978,PEP7,19,19,0,0.06432748538011701,0.07902642755439701,0.0101876675603217,0.0101876675603217,0.0,0,2.8734889040226e-07,0.081132453619918,0.000496379269524764,-0.218647143686935,3.52591616039433,1,0,-0.0284815225373316,0.277008310249307,Peripheral,Elongation_Cortex
AT2G43050,PME16,12,12,0,0.12121212121212101,0.129817443092743,0.0064343163538874,0.0064343163538874,0.0,0,2.8734889040226e-07,0.0527645190350155,0.000462309532552624,-0.218647143686935,3.52591616039433,1,0,-0.299368970406119,0.277777777777778,Peripheral,Elongation_Cortex
AT3G08690,UBC11,16,16,0,0.025,0.0335875771797306,0.00857908847184987,0.00857908847184987,0.0,0,2.8734889040226e-07,0.0700139936468427,0.00047743547727386,-0.218647143686935,3.52591616039433,1,3,-0.14509240104107998,0.6328125,Connector,Elongation_Cortex
AT2G17500,PILS5,28,28,0,0.0529100529100529,0.0945312948594385,0.0150134048257373,0.0150134048257373,0.0,0,2.8734889040226e-07,0.128534702517982,0.000591833881497271,-0.218647143686935,3.52591616039433,1,0,0.106962201397062,0.497448979591837,Peripheral,Elongation_Cortex
AT3G56150,TIF3C1,17,17,0,0.007352941176470591,0.0076158048055823095,0.009115281501340479,0.009115281501340479,0.0,0,2.8734889040226e-07,0.0770351241258822,0.000481998556867062,-0.218647143686935,3.52591616039433,1,4,-0.353403590380721,0.643598615916955,Connector,Elongation_Cortex
AT2G24500,REIL2,15,15,0,0.0952380952380952,0.156055379477508,0.00804289544235925,0.00804289544235925,0.0,0,2.8734889040226e-07,0.0555097016206046,0.0004937222849206769,-0.218647143686935,3.52591616039433,1,3,-0.0795130590256429,0.577777777777778,Peripheral,Elongation_Cortex
AT2G47600,MHX,15,15,0,0.0,0.0,0.00804289544235925,0.00804289544235925,0.0,0,2.8734889040226e-07,0.0501500166953815,0.0005132340142210701,-0.218647143686935,3.52591616039433,1,1,-0.0762857668331441,0.657777777777778,Connector,Elongation_Cortex
AT5G64100,PER69,74,74,0,0.0233246945575713,0.0335421871083006,0.0396782841823056,0.0396782841823056,0.0,0,2.8734889040226e-07,0.295109834409008,0.00131985245701936,-0.218647143686935,3.52591616039433,1,0,1.5968431646753898,0.46749452154857596,Peripheral,Elongation_Cortex
AT4G31340,AT4G31340,32,32,0,0.0282258064516129,0.0346012976267158,0.0171581769436997,0.0171581769436997,0.0,0,2.8734889040226e-07,0.135581139650482,0.000638110452172101,-0.218647143686935,3.52591616039433,1,0,0.106962201397062,0.583984375,Peripheral,Elongation_Cortex
AT1G34030,RPS18C,15,15,0,0.0285714285714286,0.0383919926903502,0.00804289544235925,0.00804289544235925,0.0,0,2.8734889040226e-07,0.0716507916690373,0.000487383144326125,-0.218647143686935,3.52591616039433,1,3,-0.21067174305651698,0.631111111111111,Connector,Elongation_Cortex
AT3G26690,NUDT13,29,29,0,0.0270935960591133,0.0357281925751708,0.0155495978552279,0.0155495978552279,0.0,0,2.8734889040226e-07,0.140652798056517,0.000645218932219403,-0.218647143686935,3.52591616039433,1,1,0.424930635087089,0.727705112960761,Connector,Elongation_Cortex
AT5G42590,CYP71A16,45,45,0,0.0272727272727273,0.0422703585942652,0.0241286863270777,0.0241286863270777,0.0,0,2.8734889040226e-07,0.175688110545568,0.000681787142984021,-0.218647143686935,3.52591616039433,1,0,0.648737097134636,0.480987654320988,Peripheral,Elongation_Cortex
AT1G78670,GGH3,18,18,0,0.0130718954248366,0.0295905453199154,0.0096514745308311,0.0096514745308311,0.0,0,2.8734889040226e-07,0.0603996687597757,0.000537086739941421,-0.218647143686935,3.52591616039433,1,0,-0.299368970406119,0.598765432098765,Peripheral,Elongation_Cortex
AT3G53420,PIP2-1,30,30,0,0.0873563218390805,0.12758172664046,0.0160857908847185,0.0160857908847185,0.0,0,2.8734889040226e-07,0.186799256010021,0.000495336516100683,-0.218647143686935,3.52591616039433,1,0,0.332701741287718,0.331111111111111,Peripheral,Elongation_Cortex
AT5G64330,RPT3,5,5,0,0.4,0.693125772110407,0.00268096514745308,0.00268096514745308,0.0,0,2.8734889040226e-07,0.0543376151020191,0.000407585713978947,-0.218647143686935,3.52591616039433,1,0,-0.5251085102967751,0.0,Ultra peripheral,Elongation_Cortex
AT4G20860,FAD-OXR,31,31,0,0.0408602150537634,0.0656140563471703,0.0166219839142091,0.0166219839142091,0.0,0,2.8734889040226e-07,0.115749509972535,0.000966834622957897,-0.218647143686935,3.52591616039433,1,0,0.24240592533145602,0.4661810613943811,Peripheral,Elongation_Cortex
AT1G64640,ENODL8,11,11,0,0.34545454545454496,0.654176579278568,0.005898123324396779,0.005898123324396779,0.0,0,2.8734889040226e-07,0.0954849585147384,0.000453072328715096,-0.218647143686935,3.52591616039433,1,0,-0.434812694340512,0.5123966942148761,Peripheral,Elongation_Cortex
AT1G41830,SKS6,26,26,0,0.0307692307692308,0.0541974065298335,0.013941018766756,0.013941018766756,0.0,0,2.8734889040226e-07,0.13670891764144902,0.0005308855579309401,-0.218647143686935,3.52591616039433,1,0,0.0166663854407996,0.529585798816568,Peripheral,Elongation_Cortex
AT1G78830,AT1G78830,29,29,0,0.0788177339901478,0.133679205166809,0.0155495978552279,0.0155495978552279,0.0,0,2.8734889040226e-07,0.15667876230142902,0.0006214573151706451,-0.218647143686935,3.52591616039433,1,0,0.19725801735332396,0.439952437574316,Peripheral,Elongation_Cortex
AT5G11340,AT5G11340,12,12,0,0.0454545454545455,0.0536003755034572,0.0064343163538874,0.0064343163538874,0.0,0,2.8734889040226e-07,0.042593484751207,0.0006263826055039759,-0.218647143686935,3.52591616039433,1,4,-0.266457435090401,0.513888888888889,Peripheral,Elongation_Cortex
AT4G11420,TIF3A1,12,12,0,0.0,0.0,0.0064343163538874,0.0064343163538874,0.0,0,2.8734889040226e-07,0.0281142106955186,0.000527380691077032,-0.218647143686935,3.52591616039433,1,4,-0.0925651245097604,0.29166666666666696,Peripheral,Elongation_Cortex
AT1G58270,ZW9,37,37,0,0.027027027027027,0.0367429526855573,0.0198391420911528,0.0198391420911528,0.0,0,2.8734889040226e-07,0.12448518715351699,0.000910700612195757,-0.218647143686935,3.52591616039433,1,0,0.377849649265849,0.5069393718042371,Peripheral,Elongation_Cortex
AT1G26850,AT1G26850,31,31,0,0.0193548387096774,0.0294566256948262,0.0166219839142091,0.0166219839142091,0.0,0,2.8734889040226e-07,0.126959128810848,0.0006332497931665441,-0.218647143686935,3.52591616039433,1,1,0.424930635087089,0.7055150884495319,Connector,Elongation_Cortex
AT5G42250,AT5G42250,27,27,0,0.0170940170940171,0.0273586209980657,0.0144772117962466,0.0144772117962466,0.0,0,2.8734889040226e-07,0.102871768146262,0.0007918844457342401,-0.218647143686935,3.52591616039433,1,1,0.926147037007322,0.6995884773662551,Connector,Elongation_Cortex
AT1G18540,RPL6A,29,29,0,0.0270935960591133,0.0385291732897346,0.0155495978552279,0.0155495978552279,0.0,0,2.8734889040226e-07,0.132501645902,0.000574157264150538,-0.218647143686935,3.52591616039433,1,3,0.0516456250052311,0.668252080856124,Connector,Elongation_Cortex
AT5G13710,SMT1,15,15,0,0.11428571428571402,0.177961030217974,0.00804289544235925,0.00804289544235925,0.0,0,2.8734889040226e-07,0.0800916746523103,0.000455317108181396,-0.218647143686935,3.52591616039433,1,3,-0.21067174305651698,0.6488888888888891,Connector,Elongation_Cortex
AT5G16470,MBS2,14,14,0,0.0549450549450549,0.0905615713377293,0.0075067024128686296,0.0075067024128686296,0.0,0,2.8734889040226e-07,0.0532102554631761,0.000463916152384734,-0.218647143686935,3.52591616039433,1,3,-0.276251085071954,0.6632653061224489,Connector,Elongation_Cortex
AT5G16780,DOT2,14,14,0,0.032967032967032996,0.0530624840556383,0.0075067024128686296,0.0075067024128686296,0.0,0,2.8734889040226e-07,0.0358142551152531,0.000606503238581684,-0.218647143686935,3.52591616039433,1,4,-0.17951127980008103,0.5408163265306121,Peripheral,Elongation_Cortex
AT3G17100,BHLH147,13,13,0,0.0641025641025641,0.0908218864493677,0.00697050938337802,0.00697050938337802,0.0,0,2.8734889040226e-07,0.0666634671624468,0.00047895167536404006,-0.218647143686935,3.52591616039433,1,1,-0.41043003477996604,0.733727810650888,Connector,Elongation_Cortex
AT4G34720,VHA-c3,32,32,0,0.0403225806451613,0.0580912060462253,0.0171581769436997,0.0171581769436997,0.0,0,2.8734889040226e-07,0.158615195368913,0.000974423170766519,-0.218647143686935,3.52591616039433,1,0,-0.0284815225373316,0.619140625,Peripheral,Elongation_Cortex
AT2G34500,CYP710A1,28,28,0,0.0925925925925926,0.13781221237144298,0.0150134048257373,0.0150134048257373,0.0,0,2.8734889040226e-07,0.175944840591982,0.000489481479639271,-0.218647143686935,3.52591616039433,1,0,0.24240592533145602,0.349489795918367,Peripheral,Elongation_Cortex
AT3G54560,H2AV,3,3,0,0.0,0.0,0.00160857908847185,0.00160857908847185,0.0,0,2.8734889040226e-07,0.00160583098364069,0.00043186175895002703,-0.218647143686935,3.52591616039433,3,4,-0.701188211542001,0.0,Ultra peripheral,Elongation_Cortex
AT2G17360,RPS4A,18,18,0,0.0718954248366013,0.0992477636924467,0.0096514745308311,0.0096514745308311,0.0,0,2.8734889040226e-07,0.0923126853995514,0.00045810618485574297,-0.218647143686935,3.52591616039433,1,3,0.24838365105154198,0.36419753086419704,Peripheral,Elongation_Cortex
AT5G33320,PPT1,9,9,0,0.0,0.0,0.00482573726541555,0.00482573726541555,0.0,0,2.8734889040226e-07,0.0466909759555799,0.00044729238387652997,-0.218647143686935,3.52591616039433,1,1,-0.41043003477996604,0.7407407407407409,Connector,Elongation_Cortex
AT5G19240,AT5G19240,41,41,0,0.0378048780487805,0.0609154125860395,0.0219839142091153,0.0219839142091153,0.0,0,2.8734889040226e-07,0.17237752408013698,0.000770919472986419,-0.218647143686935,3.52591616039433,1,0,0.8293287290471609,0.262938726948245,Peripheral,Elongation_Cortex
AT5G09440,EXL4,64,64,0,0.03125,0.0474319429385724,0.0343163538873995,0.0343163538873995,0.0,0,2.8734889040226e-07,0.269987724142734,0.000908101173770659,-0.218647143686935,3.52591616039433,1,0,1.5065473487191299,0.36767578125,Peripheral,Elongation_Cortex
AT3G24500,MBF1C,9,9,0,0.19444444444444395,0.274508973165687,0.00482573726541555,0.00482573726541555,0.0,0,2.8734889040226e-07,0.0536862564842679,0.00043004190879858796,-0.218647143686935,3.52591616039433,1,3,-0.4074097691028279,0.592592592592593,Peripheral,Elongation_Cortex
AT1G78850,AT1G78850,31,31,0,0.0903225806451613,0.132234645740761,0.0166219839142091,0.0166219839142091,0.0,0,2.8734889040226e-07,0.165828602175327,0.000526951508873562,-0.218647143686935,3.52591616039433,1,0,0.19725801735332396,0.493236212278876,Peripheral,Elongation_Cortex
AT4G22460,AT4G22460,33,33,0,0.00946969696969697,0.0133028958870977,0.0176943699731903,0.0176943699731903,0.0,0,2.8734889040226e-07,0.0776147420033643,0.00115692105640794,-0.218647143686935,3.52591616039433,1,1,1.26029130495414,0.719926538108356,Connector,Elongation_Cortex
AT4G22010,sks4,21,21,0,0.0523809523809524,0.0946838023934238,0.0112600536193029,0.0112600536193029,0.0,0,2.8734889040226e-07,0.128395434051552,0.00047284153988188,-0.218647143686935,3.52591616039433,1,0,-0.0736294305154628,0.458049886621315,Peripheral,Elongation_Cortex
AT1G49240,ACT8,31,31,0,0.0236559139784946,0.0401981465920974,0.0166219839142091,0.0166219839142091,0.0,0,2.8734889040226e-07,0.122163785142633,0.000651471616559864,-0.218647143686935,3.52591616039433,1,1,0.5920027690605,0.651404786680541,Connector,Elongation_Cortex
AT1G26630,ELF5A-2,23,23,0,0.0711462450592885,0.10583847149671902,0.0123324396782842,0.0123324396782842,0.0,0,2.8734889040226e-07,0.125477731153635,0.00054870254247678,-0.218647143686935,3.52591616039433,1,3,-0.0795130590256429,0.608695652173913,Peripheral,Elongation_Cortex
AT2G41800,AT2G41800,11,11,0,0.0363636363636364,0.0521764358703908,0.005898123324396779,0.005898123324396779,0.0,0,2.8734889040226e-07,0.0604083023142321,0.00047212044551341395,-0.218647143686935,3.52591616039433,1,3,-0.276251085071954,0.49586776859504106,Peripheral,Elongation_Cortex
AT1G11670,DTX36,53,53,0,0.0203193033381713,0.0268844212296146,0.0284182305630027,0.0284182305630027,0.0,0,2.8734889040226e-07,0.172316912483727,0.000865838898884375,-0.218647143686935,3.52591616039433,1,0,0.4681454652221121,0.653613385546458,Connector,Elongation_Cortex
AT4G12040,SAP7,17,17,0,0.0514705882352941,0.0912291157874288,0.009115281501340479,0.009115281501340479,0.0,0,2.8734889040226e-07,0.0848241318635702,0.00045113188686468896,-0.218647143686935,3.52591616039433,1,0,-0.299368970406119,0.5813148788927339,Peripheral,Elongation_Cortex
AT2G42570,TBL39,31,31,0,0.0365591397849462,0.0626218324720205,0.0166219839142091,0.0166219839142091,0.0,0,2.8734889040226e-07,0.17424359592897798,0.0006847417253888071,-0.218647143686935,3.52591616039433,1,0,0.0618142934189308,0.595213319458897,Peripheral,Elongation_Cortex
AT4G16720,RPL15A,43,43,0,0.017718715393134,0.0272638178388879,0.0230563002680965,0.0230563002680965,0.0,0,2.8734889040226e-07,0.163422804727396,0.000773182548404828,-0.218647143686935,3.52591616039433,1,3,0.707439045159601,0.652244456462953,Connector,Elongation_Cortex
AT1G17880,BTF3,35,35,0,0.026890756302521,0.0358702642254928,0.0187667560321716,0.0187667560321716,0.0,0,2.8734889040226e-07,0.128596268365855,0.000669487593610362,-0.218647143686935,3.52591616039433,1,3,0.182804309036105,0.716734693877551,Connector,Elongation_Cortex
AT3G05200,ATL6,13,13,0,0.153846153846154,0.24627233598754603,0.00697050938337802,0.00697050938337802,0.0,0,2.8734889040226e-07,0.0684138791569848,0.00043623260380529504,-0.218647143686935,3.52591616039433,1,0,-0.25422106242798803,0.260355029585799,Peripheral,Elongation_Cortex
AT5G35620,EIF(ISO)4E,22,22,0,0.0346320346320346,0.0520408118282445,0.0117962466487936,0.0117962466487936,0.0,0,2.8734889040226e-07,0.0767635614723635,0.000595491759933307,-0.218647143686935,3.52591616039433,1,3,-0.0139337170102059,0.681818181818182,Connector,Elongation_Cortex
AT3G57020,SSL9,48,48,0,0.0407801418439716,0.0599084698242357,0.0257372654155496,0.0257372654155496,0.0,0,2.8734889040226e-07,0.225722398850357,0.000697207739615079,-0.218647143686935,3.52591616039433,1,0,0.693885005112768,0.503472222222222,Peripheral,Elongation_Cortex
AT3G62830,UXS2,28,28,0,0.0529100529100529,0.0678642172162207,0.0150134048257373,0.0150134048257373,0.0,0,2.8734889040226e-07,0.135883129993992,0.000517381344639519,-0.218647143686935,3.52591616039433,1,0,0.106962201397062,0.47193877551020397,Peripheral,Elongation_Cortex
AT1G64980,AT1G64980,13,13,0,0.0512820512820513,0.124994574190715,0.00697050938337802,0.00697050938337802,0.0,0,2.8734889040226e-07,0.0710843623530237,0.000442656186727373,-0.218647143686935,3.52591616039433,1,4,-0.527295900961361,0.674556213017752,Connector,Elongation_Cortex
AT5G64260,EXL2,45,45,0,0.0555555555555556,0.0900109102857127,0.0241286863270777,0.0241286863270777,0.0,0,2.8734889040226e-07,0.206120840817608,0.0006382432301029241,-0.218647143686935,3.52591616039433,1,0,0.693885005112768,0.46222222222222203,Peripheral,Elongation_Cortex
AT4G02230,RPL19C,6,6,0,0.0,0.0,0.0032171581769437,0.0032171581769437,0.0,0,2.8734889040226e-07,0.0163769704840358,0.00045385845633054905,-0.218647143686935,3.52591616039433,1,4,-0.701188211542001,0.6111111111111109,Peripheral,Elongation_Cortex
AT5G60920,COB,45,45,0,0.0202020202020202,0.0299440190018592,0.0241286863270777,0.0241286863270777,0.0,0,2.8734889040226e-07,0.182398978582232,0.0006589465080345861,-0.218647143686935,3.52591616039433,1,0,0.42299755724397997,0.5906172839506171,Peripheral,Elongation_Cortex
AT1G28290,AGP31,14,14,0,0.0989010989010989,0.141833694045767,0.0075067024128686296,0.0075067024128686296,0.0,0,2.8734889040226e-07,0.0585739340438348,0.00048456662957518704,-0.218647143686935,3.52591616039433,1,3,-0.14509240104107998,0.5408163265306121,Peripheral,Elongation_Cortex
AT2G34770,FAH1,24,24,0,0.0543478260869565,0.10096452771796399,0.0128686327077748,0.0128686327077748,0.0,0,2.8734889040226e-07,0.132798581960904,0.000503688036952178,-0.218647143686935,3.52591616039433,1,0,-0.16392524647172502,0.614583333333333,Peripheral,Elongation_Cortex
AT2G02040,NPF8.3,22,22,0,0.00432900432900433,0.012862924329641,0.0117962466487936,0.0117962466487936,0.0,0,2.8734889040226e-07,0.0658039290473509,0.000645776722548136,-0.218647143686935,3.52591616039433,1,4,0.25521949665152,0.516528925619835,Peripheral,Elongation_Cortex
AT5G40770,PHB3,7,7,0,0.23809523809523803,0.500179797607904,0.0037533512064343204,0.0037533512064343204,0.0,0,2.8734889040226e-07,0.026751408481046998,0.00041685113978500403,-0.218647143686935,3.52591616039433,1,3,-0.4074097691028279,0.5714285714285721,Peripheral,Elongation_Cortex
AT3G27360,HTR2,3,3,0,0.0,0.0,0.00160857908847185,0.00160857908847185,0.0,0,2.8734889040226e-07,0.00148394304330539,0.000429208204526737,-0.218647143686935,3.52591616039433,3,4,-0.701188211542001,0.0,Ultra peripheral,Elongation_Cortex
AT3G48000,ALDH2B4,19,19,0,0.0116959064327485,0.0145770981240571,0.0101876675603217,0.0101876675603217,0.0,0,2.8734889040226e-07,0.0842355414636758,0.000502401200290924,-0.218647143686935,3.52591616039433,1,1,0.09078636714026701,0.731301939058172,Connector,Elongation_Cortex
AT3G55770,AT3G55770,20,20,0,0.0736842105263158,0.132705188635665,0.0107238605898123,0.0107238605898123,0.0,0,2.8734889040226e-07,0.0934589652126697,0.000584422050954878,-0.218647143686935,3.52591616039433,1,3,-0.14509240104107998,0.705,Connector,Elongation_Cortex
AT3G03050,CSLD3,39,39,0,0.0175438596491228,0.0230969608568218,0.020911528150133998,0.020911528150133998,0.0,0,2.8734889040226e-07,0.11908896487548401,0.000716637229258106,-0.218647143686935,3.52591616039433,1,1,0.7590749030339108,0.7284681130834979,Connector,Elongation_Cortex
AT5G60660,PIP2-4,36,36,0,0.0619047619047619,0.0976034459566739,0.0193029490616622,0.0193029490616622,0.0,0,2.8734889040226e-07,0.187347624044717,0.0005749071334130321,-0.218647143686935,3.52591616039433,1,0,0.42299755724397997,0.44907407407407396,Peripheral,Elongation_Cortex
AT5G56360,PSL4,17,17,0,0.007352941176470591,0.0103803383107621,0.009115281501340479,0.009115281501340479,0.0,0,2.8734889040226e-07,0.0634253524650642,0.000587909896096495,-0.218647143686935,3.52591616039433,1,1,0.09078636714026701,0.7197231833910028,Connector,Elongation_Cortex
AT5G49280,AT5G49280,28,28,0,0.0767195767195767,0.11861976615401,0.0150134048257373,0.0150134048257373,0.0,0,2.8734889040226e-07,0.17184746272238596,0.000502779171474867,-0.218647143686935,3.52591616039433,1,0,0.0618142934189308,0.512755102040816,Peripheral,Elongation_Cortex
AT3G19340,AT3G19340,10,10,0,0.0,0.0,0.005361930294906171,0.005361930294906171,0.0,0,2.8734889040226e-07,0.0363472150016039,0.000453864845886679,-0.218647143686935,3.52591616039433,1,0,-0.479960602318644,0.54,Peripheral,Elongation_Cortex
AT3G28180,CSLC4,14,14,0,0.13186813186813198,0.22881273201935,0.0075067024128686296,0.0075067024128686296,0.0,0,2.8734889040226e-07,0.0855079492637579,0.000438361144314944,-0.218647143686935,3.52591616039433,1,0,-0.299368970406119,0.459183673469388,Peripheral,Elongation_Cortex
AT5G49360,BXL1,27,27,0,0.0455840455840456,0.0677019749692817,0.0144772117962466,0.0144772117962466,0.0,0,2.8734889040226e-07,0.123753094513481,0.0005076531815824861,-0.218647143686935,3.52591616039433,1,0,0.287553833309587,0.26611796982167396,Peripheral,Elongation_Cortex
AT3G25930,AT3G25930,19,19,0,0.0994152046783626,0.15149938000397598,0.0101876675603217,0.0101876675603217,0.0,0,2.8734889040226e-07,0.0932189285456035,0.000491612187751088,-0.218647143686935,3.52591616039433,1,0,-0.0736294305154628,0.34903047091412703,Peripheral,Elongation_Cortex
AT3G43670,AT3G43670,18,18,0,0.0196078431372549,0.0376627148741761,0.0096514745308311,0.0096514745308311,0.0,0,2.8734889040226e-07,0.0878179960841768,0.000575532356175719,-0.218647143686935,3.52591616039433,1,0,-0.299368970406119,0.58641975308642,Peripheral,Elongation_Cortex
AT2G25670,AT2G25670,7,7,0,0.0,0.0,0.0037533512064343204,0.0037533512064343204,0.0,0,2.8734889040226e-07,0.0240414829735131,0.00048208824057829696,-0.218647143686935,3.52591616039433,1,4,-0.527295900961361,0.448979591836735,Peripheral,Elongation_Cortex
AT5G08590,SRK2G,9,9,0,0.0277777777777778,0.082659512445019,0.00482573726541555,0.00482573726541555,0.0,0,2.8734889040226e-07,0.0504021048062208,0.00045070528988514104,-0.218647143686935,3.52591616039433,1,3,-0.34183042708739103,0.567901234567901,Peripheral,Elongation_Cortex
AT5G24165,AT5G24165,16,16,0,0.025,0.0243068454315692,0.00857908847184987,0.00857908847184987,0.0,0,2.8734889040226e-07,0.0548658333327188,0.00050855568914986,-0.218647143686935,3.52591616039433,1,0,-0.34451687838425005,0.578125,Peripheral,Elongation_Cortex
AT5G48380,BIR1,10,10,0,0.0,0.0,0.005361930294906171,0.005361930294906171,0.0,0,2.8734889040226e-07,0.0463833304821208,0.00043078811249125495,-0.218647143686935,3.52591616039433,1,0,-0.38966478636238105,0.34,Peripheral,Elongation_Cortex
AT1G12240,BFRUCT4,29,29,0,0.0665024630541872,0.0986013962626897,0.0155495978552279,0.0155495978552279,0.0,0,2.8734889040226e-07,0.169854148618663,0.000511781072582935,-0.218647143686935,3.52591616039433,1,0,0.15211010937519298,0.47562425683709897,Peripheral,Elongation_Cortex
AT1G30070,AT1G30070,4,4,0,0.166666666666667,0.362350659621948,0.0021447721179624697,0.0021447721179624697,0.0,0,2.8734889040226e-07,0.011031855414875,0.00042593891658634903,-0.218647143686935,3.52591616039433,1,4,-0.701188211542001,0.375,Peripheral,Elongation_Cortex
AT4G25900,AT4G25900,35,35,0,0.0369747899159664,0.0500542088287673,0.0187667560321716,0.0187667560321716,0.0,0,2.8734889040226e-07,0.122948232790619,0.0005700210405623691,-0.218647143686935,3.52591616039433,1,0,0.287553833309587,0.5142857142857139,Peripheral,Elongation_Cortex
AT2G15370,FUT5,22,22,0,0.012987012987013,0.0190898880720364,0.0117962466487936,0.0117962466487936,0.0,0,2.8734889040226e-07,0.0760398536554958,0.000590471061620338,-0.218647143686935,3.52591616039433,1,1,0.424930635087089,0.681818181818182,Connector,Elongation_Cortex
AT3G05560,RPL22B,18,18,0,0.0588235294117647,0.0972300163554272,0.0096514745308311,0.0096514745308311,0.0,0,2.8734889040226e-07,0.077879858861342,0.000448783402055836,-0.218647143686935,3.52591616039433,1,3,0.0516456250052311,0.5123456790123461,Peripheral,Elongation_Cortex
AT4G34670,RPS3AB,32,32,0,0.00806451612903226,0.009763380073253029,0.0171581769436997,0.0171581769436997,0.0,0,2.8734889040226e-07,0.136374194924596,0.000629298352575285,-0.218647143686935,3.52591616039433,1,4,0.16827334136120004,0.69921875,Connector,Elongation_Cortex
AT5G10840,TMN8,10,10,0,0.0666666666666667,0.113988427994761,0.005361930294906171,0.005361930294906171,0.0,0,2.8734889040226e-07,0.0596674178155206,0.000425330761059142,-0.218647143686935,3.52591616039433,1,1,-0.577502168753377,0.74,Connector,Elongation_Cortex
AT1G14870,PCR2,28,28,0,0.0714285714285714,0.0949322766346009,0.0150134048257373,0.0150134048257373,0.0,0,2.8734889040226e-07,0.144701410500101,0.00052537350411574,-0.218647143686935,3.52591616039433,1,0,0.15211010937519298,0.45153061224489793,Peripheral,Elongation_Cortex
AT4G03190,GRH1,7,7,0,0.42857142857142894,0.8139199778145642,0.0037533512064343204,0.0037533512064343204,0.0,0,2.8734889040226e-07,0.0539497011325279,0.000428877976134021,-0.218647143686935,3.52591616039433,1,0,-0.5251085102967751,0.408163265306122,Peripheral,Elongation_Cortex
AT3G13610,F6'H1,15,15,0,0.0952380952380952,0.115524318133034,0.00804289544235925,0.00804289544235925,0.0,0,2.8734889040226e-07,0.0663139847576354,0.0005177380476463519,-0.218647143686935,3.52591616039433,1,0,-0.299368970406119,0.497777777777778,Peripheral,Elongation_Cortex
AT5G23820,ML3,10,10,0,0.24444444444444396,0.37355815906393697,0.005361930294906171,0.005361930294906171,0.0,0,2.8734889040226e-07,0.049870389698492994,0.000486606122237689,-0.218647143686935,3.52591616039433,1,3,-0.276251085071954,0.48,Peripheral,Elongation_Cortex
AT3G46030,HTB11,2,2,0,0.0,0.0,0.00107238605898123,0.00107238605898123,0.0,0,2.8734889040226e-07,0.0013537494741217599,0.00041648506061080096,-0.218647143686935,3.52591616039433,3,4,-0.7881343668323221,0.0,Ultra peripheral,Elongation_Cortex
AT1G14670,TMN2,10,10,0,0.0888888888888889,0.108254555675522,0.005361930294906171,0.005361930294906171,0.0,0,2.8734889040226e-07,0.0597430444874109,0.00042285974955566497,-0.218647143686935,3.52591616039433,1,3,-0.34183042708739103,0.58,Peripheral,Elongation_Cortex
